name,x,y,time_in,time_out
urmluzug,0.761,0.964,70,1925
rimmwxtc,0.915,0.987,867,1626
yyrodwzm,0.245,0.241,540,776
dryacblt,0.864,0.029,803,817
tpbczlzj,0.932,0.554,24,1127
dzqpzpty,0.527,0.505,416,1518
ptxhvpdn,0.109,0.115,462,655
ceilxppb,0.169,0.998,730,1446
twtshpxk,0.741,0.199,827,838
jswkukmh,0.205,0.372,825,1056
sxddyyqt,0.814,0.681,560,1644
pjxpwmnw,0.099,0.284,209,1632
mgtoiadf,0.371,0.11,969,1481
pkebfzbr,0.616,0.099,395,832
jqbjvnev,0.326,0.95,710,1298
nmbqoqgm,0.164,0.51,146,1069
mplwqaoa,0.259,0.094,34,328
bnnzqwty,0.872,0.508,438,1206
itizadsi,0.741,0.238,258,1703
fqjmetrd,0.877,0.933,383,1243
hozujpmz,0.085,0.367,786,1585
aufaqxsm,0.489,0.012,936,1502
mbcmybtg,0.693,0.923,63,1887
wnugeivm,0.156,0.813,305,1645
bccktxxs,0.817,0.286,973,1054
kncunpwg,0.272,0.924,166,1392
dvirwqlq,0.059,0.316,30,1102
sooyjojt,0.373,0.002,243,1392
bmfhwnrn,0.359,0.693,862,933
fumhknsh,0.485,0.799,279,808
usfbhuog,0.792,0.062,127,1799
quxggfnr,0.667,0.89,838,1142
fjgkpfyg,0.035,0.122,754,1634
veaqaoeo,0.256,0.828,661,1002
nuykiolz,0.319,0.729,719,1424
xmvkmdcv,0.422,0.619,111,402
zxqudioy,0.662,0.079,869,1255
zubmooqg,0.392,0.641,647,742
tzvtqdey,0.238,0.887,324,676
usizgocq,0.843,0.393,678,1826
unoppaut,0.483,0.565,755,976
fmtnbryi,0.112,0.249,60,627
mummvsiy,0.6,0.987,322,720
tembjuye,0.193,0.392,895,1189
utjvicrp,0.082,0.601,408,823
fdgoakxf,0.667,0.54,952,1383
clfrmrog,0.163,0.473,912,1922
ynmglvlg,0.394,0.438,9,719
tnbggdxi,0.002,0.667,133,1963
buntutij,0.57,0.045,218,1165
bwvgqbub,0.577,0.695,555,1711
bbxmwruz,0.621,0.314,935,1291
ymxvbfte,0.695,0.258,79,1679
uudlihwh,0.741,0.758,751,1864
kgzlsgsu,0.081,0.484,31,547
vzvtbwxo,0.465,0.028,531,1262
alycztqc,0.983,0.269,75,916
xipjitjf,0.866,0.418,312,1467
urjaljye,0.05,0.402,535,1055
wtjitghx,0.442,0.886,418,1493
gmcodbff,0.935,0.488,589,865
urokduyo,0.123,0.236,787,1996
dlwgmins,0.499,0.389,129,861
lfacjbxq,0.151,0.779,811,1572
ruipedjh,0.636,0.398,748,1577
vfuunkuk,0.802,0.294,54,955
juqaxbwz,0.153,0.809,720,1327
milxlqos,0.778,0.61,686,1376
bkhityqd,0.738,0.531,92,1111
czvobzqu,0.743,0.098,240,1264
fiumqiiz,0.763,0.176,342,1476
fdhsvxvt,0.144,0.275,143,1693
aqsmjxqy,0.108,0.059,281,940
ohkgutap,0.297,0.388,911,1900
eqtgkqfc,0.593,0.327,994,1258
udbgrktw,0.489,0.499,785,1363
xfoxwydc,0.535,0.565,25,377
whbgmris,0.221,0.307,589,1966
hhchtvek,0.4,0.106,121,1509
syuslpua,0.166,0.016,57,775
nmafimqq,0.645,0.373,588,1419
korquhda,0.096,0.433,351,973
vklenjal,0.079,0.467,156,1882
lmtrnfez,0.464,0.694,406,666
xcokingp,0.626,0.845,283,435
dtdnswar,0.032,0.074,853,1984
kdzviriu,0.494,0.85,439,861
jwrxyqdv,0.83,0.009,356,1237
swkhcdtj,0.165,0.418,984,1707
ullbdmpb,0.98,0.727,967,1614
fkkxhyqd,0.376,0.777,764,1151
fvonoabf,0.799,0.109,533,1313
hnjrhzfp,0.571,0.478,293,1001
uzgkjudg,0.926,0.05,528,1802
ubyomvzn,0.443,0.453,48,1469
kkzjaaah,0.796,0.339,794,1791
oyuiwieg,0.978,0.453,906,1987
odwymwjo,0.418,0.192,409,800
cdxafwup,0.373,0.551,404,1707
lvzepktm,0.228,0.194,411,421
zhpauhqq,0.676,0.429,338,1292
lvhnzjhc,0.176,0.595,360,944
vptahygu,0.875,0.229,668,1685
kogpqdlo,0.934,0.445,761,1635
tyvkocsm,0.324,0.554,397,1297
admgppno,0.424,0.773,428,1948
iyfwwkmq,0.519,0.541,681,1062
ffsnavqr,0.1,0.283,985,1741
zykumhyc,0.017,0.928,517,1479
tbylmuop,0.153,0.179,689,1607
kvfjldok,0.954,0.575,796,1303
thjaxdmu,0.755,0.617,311,322
fdgpqdum,0.211,0.199,123,1101
ilszwshe,0.517,0.162,248,429
uzhjgcre,0.93,0.436,530,550
ztckcyvf,0.631,0.609,578,1816
spylfdni,0.888,0.355,14,1538
xxuivzaa,0.253,0.513,84,985
giaecrfv,0.693,0.387,71,638
eyvnqzlw,0.784,0.028,978,1223
ipyuzuda,0.759,0.541,603,1912
yxumxzsx,0.659,0.998,48,1976
ysogpyzq,0.541,0.907,212,1783
shzquruo,0.392,0.346,487,1685
xkehfsqo,0.275,0.309,608,1556
houykfee,0.33,0.485,225,1714
ujrhjwgj,0.082,0.504,456,1959
nhmqkznv,0.025,0.089,646,679
bqzkvyyz,0.428,0.311,751,1362
vypdvdax,0.584,0.525,932,1357
pmkdxbjt,0.895,0.95,888,1099
klwlcvgi,0.275,0.375,589,677
wnbzicws,0.73,0.544,987,1646
inijqgej,0.014,0.645,145,1106
gsuvzcgx,0.132,0.541,430,1828
wnjgqlmy,0.128,0.519,139,1337
estthtvl,0.815,0.676,228,1383
msbnrcyv,0.207,0.428,814,1203
xcaftpms,0.389,0.778,487,1578
mqtbtjsh,0.787,0.145,102,353
ruoqtymf,0.954,0.786,481,495
qiiklyab,0.923,0.45,934,1966
iawuksdm,0.429,0.019,478,1993
yjfmzcfx,0.863,0.521,390,1296
wexqofbs,0.307,0.714,444,1903
ygytfifr,0.11,0.94,613,1318
nvbxxwpr,0.557,0.005,197,412
shjoeuja,0.175,0.393,240,365
osxsloow,0.42,0.216,391,486
lbtuyoir,0.146,0.92,948,1906
izvubajz,0.235,0.343,111,1964
zqkkgwmj,0.101,0.396,225,1187
eskndvat,0.988,0.612,833,1970
opnilrym,0.522,0.759,49,287
jyrrakuo,0.017,0.975,117,603
zhalohuo,0.315,0.267,422,455
khuenshj,0.173,0.299,997,1418
hklasxvy,0.989,0.952,179,460
ncuxyhdv,0.101,0.01,314,677
gflkjbfg,0.516,0.725,433,1107
grxoaaux,0.836,0.254,513,653
ticzsifo,0.574,0.94,238,863
clgrnxya,0.001,0.744,445,721
hfuprrab,0.22,0.968,344,1980
cskvdsnj,0.221,0.358,32,169
jpgtdbsq,0.538,0.833,527,1601
spytmdsf,0.386,0.128,58,1448
wojabuyy,0.598,0.384,256,781
zjfjexjh,0.8,0.281,949,1917
aruurrxm,0.245,0.424,374,1765
aidwqwsg,0.306,0.953,239,1474
jkxlamjd,0.244,0.768,992,1040
esujovkc,0.82,0.36,663,1267
tobwmxca,0.503,0.23,841,1286
rlynewvc,0.972,0.69,41,491
siccentn,0.599,0.457,67,567
biknoahy,0.055,0.622,564,1721
zmgqfrhe,0.566,0.853,541,1693
krovizek,0.643,0.233,474,917
dhththcx,0.231,0.938,753,1765
jdqbdlfg,0.48,0.455,200,1013
wttkaixy,0.423,0.414,342,1923
vrphvbqj,0.214,0.072,950,1679
isotsiyr,0.744,0.348,548,1126
amsyzujl,0.845,0.003,571,1902
mhcopgfs,0.745,0.225,11,1860
pijetoqu,0.457,0.707,417,1524
izywajra,0.776,0.016,383,622
ymyqiijb,0.612,0.908,267,453
wrxvzaiu,0.747,0.392,196,1530
ulvyzxmp,0.313,0.419,695,1975
mnkwhqqd,0.905,0.702,687,1927
ewzijtqb,0.774,0.909,116,627
klnfzzov,0.671,0.654,510,1886
bduipxqj,0.327,0.728,703,1780
bkgbzuuq,0.684,0.982,3,1780
aqnfqobf,0.812,0.854,391,937
dewvoakh,0.856,0.464,28,1231
ptrwmrck,0.529,0.025,172,578
yuubnfjm,0.74,0.906,318,1876
zyzxiccl,0.326,0.613,270,1890
imbarrhd,0.781,0.719,974,1427
soiiibpw,0.947,0.916,241,437
qpjdqgkd,0.423,0.649,696,913
ccyfrudl,0.978,0.507,163,1519
zzixekza,0.895,0.626,561,1447
reseixqt,0.16,0.18,188,755
nldzyuzy,0.964,0.355,684,770
hggwvzgu,0.588,0.818,562,961
lfealofc,0.015,0.266,996,1388
frdldqcn,0.081,0.874,190,916
iswajlrp,0.334,0.114,159,426
zqggvder,0.478,0.752,388,1425
epxdagee,0.725,0.733,578,1075
ebejmyxd,0.969,0.46,2,1907
viyvnlcm,0.282,0.851,668,781
xgajipbh,0.321,0.388,686,1229
lnoakfie,0.94,0.079,314,323
izymmzlj,0.418,0.713,916,1789
kcrfjfbr,0.369,0.894,319,1284
qhvktjjw,0.716,0.66,558,915
iupvihxe,0.261,0.136,101,1489
dxgtvzri,0.454,0.813,802,997
gxwldsyd,0.259,0.499,265,536
cxdliadk,0.589,0.332,772,1965
upcvjdph,0.049,0.768,778,1988
qnygahqb,0.146,0.597,122,372
karlooya,0.415,0.546,370,677
yumkjwby,0.003,0.682,644,1122
pgvxjmvv,0.208,0.983,943,1320
ivjyvtrz,0.686,0.661,540,1048
ozvzanik,0.312,0.358,273,1692
rojhpwtb,0.274,0.949,664,752
pgfpgouf,0.898,0.196,292,1259
tdgnqose,0.921,0.835,377,1812
imcjkswz,0.354,0.97,45,955
jnfymmqc,0.753,0.786,663,1059
imzppmav,0.34,0.155,550,1856
tjzzsczc,0.915,0.523,904,1204
hefnuogs,0.207,0.339,555,1479
vkuqloou,0.89,0.462,113,1194
ratmvtss,0.262,0.162,157,874
wltvvwzf,0.883,0.461,542,881
xqrmehjn,0.334,0.898,436,1587
keuvfvlq,0.198,0.373,118,1005
ygrweneg,0.815,0.855,538,602
rtfafiod,0.268,0.634,514,1897
ffxzmqby,0.134,0.421,81,1238
gamkmrbd,0.395,0.814,512,1230
mlapkkvz,0.61,0.698,1,1302
nbqgljxo,0.38,0.397,820,849
hvayxmje,0.916,0.067,75,1869
jrwcpwwc,0.237,0.263,905,1185
asoyaijd,0.761,0.149,710,794
pcvxzzgl,0.283,0.474,823,1443
jtgsjiuh,0.285,0.749,74,433
svbhtxft,0.608,0.844,418,887
ezjuilxt,0.317,0.763,775,1337
uhyhkohj,0.969,0.107,685,1216
btglxvwq,0.407,0.766,315,1659
burveyvu,0.796,0.006,405,1713
ltmybqrf,0.843,0.528,933,1120
hwumwfwc,0.904,0.327,830,1905
pqbwguwl,0.962,0.257,861,1631
oyxmiuep,0.505,0.021,982,1637
zsgsxjyp,0.263,0.563,484,1283
tniqyowt,0.011,0.973,897,1530
rahtffbs,0.981,0.751,953,1805
umedahdq,0.138,0.672,600,1489
tsszcqyv,0.112,0.95,531,817
fkfalplq,0.647,0.716,173,282
sxzsevqf,0.791,0.966,419,1834
blscxcmz,0.586,0.958,792,1419
dgkxzfku,0.699,0.618,806,1349
fciinthf,0.307,0.746,366,1084
syhmhumb,0.093,0.543,298,1805
eqldvcxs,0.962,0.416,223,1799
ywbykwkq,0.605,0.282,870,1763
arvpuiny,0.438,0.71,957,1361
kiefbpbj,0.319,0.469,7,1237
tatfunwn,0.146,0.163,122,1666
bwfgrxno,0.918,0.811,94,1784
dwlntiaj,0.178,0.063,626,783
acwkesnu,0.921,0.647,345,1268
tpodydqx,0.872,0.929,598,970
igjsnfvq,0.977,0.222,912,1375
qsrlaxag,0.541,0.257,834,849
zmnqfxtb,0.592,0.33,829,1338
sazegmdp,0.071,0.207,912,1221
pcultujm,0.892,0.765,131,1499
kbwfgjpl,0.174,0.407,979,1124
wxzkdkkp,0.434,0.855,904,1661
jayidivv,0.66,0.357,858,999
rbppkfhm,0.075,0.697,558,1382
crecsqfz,0.731,0.754,971,1037
btdidxse,0.111,0.432,335,573
jvdymjzo,0.853,0.412,941,1716
nqpoczfn,0.555,0.84,16,650
ztofizou,0.212,0.14,79,973
lbdoghls,0.341,0.946,119,137
wnivoktt,0.899,0.954,577,1166
waetepaf,0.802,0.701,433,1831
eqjvinbb,0.963,0.948,392,722
qawgqijf,0.261,0.106,543,1453
wxqbblpc,0.948,0.265,222,638
fotfsrtl,0.745,0.804,106,1687
cieankkd,0.643,0.791,621,1189
ayiodnju,0.342,0.854,667,1782
vaowwnby,0.363,0.829,297,1954
ylwqqhfc,0.542,0.253,197,558
kuruqmdy,0.343,0.86,87,695
tfyssbgv,0.124,0.106,124,828
jbesyvlh,0.633,0.11,587,1471
oyetaqqq,0.9,0.584,945,1655
ukxfefoz,0.701,0.235,364,1199
kgygdnyv,0.9,0.297,737,926
vqlehfqc,0.909,0.636,643,1416
fgjxglhv,0.592,0.755,445,1728
bulypyyu,0.986,0.149,546,1371
pwzvjwef,0.774,0.044,110,1008
lmbcject,0.259,0.337,228,296
bvhztopy,0.657,0.949,230,922
hotadwvo,0.532,0.765,14,1511
zvrgsfhm,0.763,0.159,938,1089
aaoiovia,0.747,0.913,886,1200
qygkzxza,0.967,0.62,134,838
wkmimowo,0.323,0.849,488,803
dnuixiwx,0.319,0.844,501,1630
wyddourz,0.178,0.484,538,1362
boojnjgz,0.493,0.875,126,1151
yxyhxyge,0.96,0.715,740,1661
eqsffgzg,0.088,0.625,127,1760
rfweljcf,0.118,0.982,799,958
iryrmllj,0.278,0.124,477,612
yzweqoly,0.104,0.546,306,1637
lmlzrjmv,0.068,0.029,593,788
hvhfkkav,0.218,0.057,932,1794
oknyzutw,0.798,0.881,391,877
ouujvbqu,0.807,0.972,427,906
dpavmire,0.955,0.724,546,1856
ihxrmfxb,0.321,0.786,41,1849
ooclkurm,0.512,0.826,726,1200
svgnpsqt,0.646,0.171,328,634
ixmzxurf,0.931,0.043,469,1606
ejjxypax,0.685,0.945,44,1799
otcogzix,0.413,0.101,592,1036
qxoaiokq,0.702,0.217,97,377
grdohhda,0.217,0.146,109,908
sfpuxdls,0.015,0.01,567,1465
sofvllym,0.546,0.585,49,752
bugkfpiu,0.261,0.223,571,1211
nznslxny,0.737,0.429,54,634
cgsfjjif,0.753,0.022,830,1097
jgwcvkpm,0.741,0.188,428,1968
ijwqtsvz,0.856,0.553,449,531
zzdeogxh,0.705,0.119,180,450
mhsbyxqm,0.917,0.627,27,226
cxiurroi,0.865,0.766,65,165
cnfmqhbs,0.702,0.262,236,764
zwmxdnor,0.572,0.268,936,1307
ddvrlqxf,0.36,0.692,680,1688
gjdcpzpb,0.219,0.956,585,1057
biiofujt,0.167,0.028,326,862
dsrpuygf,0.753,0.905,107,957
exdpdnop,0.714,0.115,309,1769
teaxlqpv,0.36,0.257,135,1520
zrgkoyqx,0.36,0.569,168,1923
eduefxtz,0.912,0.764,429,1862
tobodhnd,0.006,0.695,313,628
srwiwiyz,0.084,0.268,130,1154
lmzuomcw,0.601,0.802,421,1519
jbuzqpni,0.853,0.341,410,1855
nbfxytrf,0.943,0.968,207,1813
cepxdamh,0.227,0.414,749,1325
eluuysca,0.599,0.625,494,1497
wxdayrmz,0.355,0.254,689,1249
etlcftbm,0.121,0.409,947,1356
cmhzrwox,0.614,0.152,743,1535
mhhyqsnk,0.253,0.478,790,988
xbgwxkfb,0.781,0.987,517,1628
livvfpat,0.857,0.775,339,1517
rrkkxbrf,0.442,0.025,245,1163
mncahcmn,0.988,0.303,947,1134
wqhjybet,0.203,0.214,951,964
bioqltge,0.294,0.291,25,1989
qmcjgctl,0.877,0.563,488,626
zuagtmwx,0.247,0.452,365,1436
eujpnbwk,0.397,0.856,97,874
ecojlioh,0.07,0.653,985,1175
thakmbmy,0.109,0.633,232,1641
kemhgthq,0.14,0.544,196,1203
thsooomf,0.165,0.786,423,620
skbkslol,0.22,0.041,491,581
veztysju,0.734,0.269,503,915
dbbzfcwa,0.528,0.521,806,1883
sznmbfrb,0.333,0.733,317,619
suzljkrr,0.886,0.153,213,1573
jevixyjo,0.056,0.611,915,1068
oeuhcwqx,0.461,0.644,968,1016
vfzhuwge,0.797,0.162,513,992
gtlupmvr,0.967,0.221,858,1634
rcycrkfw,0.14,0.382,720,1697
khlzyrsi,0.808,0.586,969,1465
ncqasvwc,0.547,0.619,915,1190
auxrdmsr,0.749,0.055,118,1879
hgzssfgk,0.232,0.612,215,1900
mpnimjlx,0.239,0.474,792,1772
vekwggzy,0.335,0.072,822,999
sdbrvunw,0.917,0.339,837,1374
xfbhwhks,0.02,0.396,347,489
hvjrskil,0.049,0.954,183,872
kuhesdja,0.638,0.427,287,956
nqatjyfo,0.277,0.874,929,1359
gaxxditu,0.931,0.098,78,1124
rmlaapdf,0.048,0.13,449,1042
qoehmhon,0.918,0.736,954,1285
otqqdbzc,0.773,0.621,515,736
qzfpcndk,0.527,0.287,964,1960
vyydcuzz,0.335,0.911,818,1987
jmdlvspq,0.733,0.281,126,1559
zefuvtct,0.628,0.239,403,1499
ixhlhgxx,0.966,0.055,967,1883
hkwipdub,0.799,0.104,404,479
pzrmusuh,0.236,0.895,639,1170
hdjuxhsd,0.004,0.387,714,1395
bsrzhaap,0.778,0.604,218,399
fjrormoi,0.107,0.904,789,1225
xzfhaenh,0.304,0.286,338,1936
yadzukgj,0.115,0.178,188,1111
ammpzyau,0.304,0.594,113,712
zfkuxjwt,0.643,0.585,497,1196
pwntqazl,0.629,0.426,436,1963
zztyabuu,0.267,0.457,368,1932
hfzxezyt,0.523,0.052,878,1557
fqlqsfue,0.076,0.104,968,1495
tpcslwhw,0.43,0.152,211,328
ckhoztig,0.785,0.882,125,1980
khqilfwl,0.843,0.3,760,1611
lfbiezpc,0.302,0.899,465,1026
sweqbtof,0.715,0.175,308,591
qgtifxxb,0.708,0.153,369,1497
sweulenn,0.622,0.171,232,544
pfipnyuu,0.927,0.715,257,1921
twtkzzdy,0.517,0.372,669,848
bpbkndgq,0.035,0.406,66,1138
yvuyywnj,0.49,0.966,326,1182
asmaqfoo,0.655,0.038,629,1865
obvrsgim,0.588,0.02,435,616
uskdrjwk,0.191,0.214,850,1806
drqmyykp,0.809,0.448,815,876
agdgubli,0.783,0.1,790,1528
vonsdmvj,0.553,0.716,940,1305
bpmmviok,0.634,0.046,363,1037
wpkunovv,0.167,0.444,107,880
oaopscia,0.735,0.901,717,1792
zwmffjqu,0.737,0.486,441,1455
csxjjbtg,0.788,0.73,78,380
xarhpimo,0.483,0.633,779,1734
oaqrxvvi,0.142,0.929,959,1097
plsikikw,0.331,0.71,1,596
ytgshnqe,0.842,0.772,269,496
kiudibpd,0.926,0.072,25,528
tfevglkp,0.275,0.825,373,994
kpnctdoa,0.053,0.794,506,594
tnrusgqm,0.822,0.403,176,1592
etqhxche,0.843,0.33,339,1538
alenaomy,0.378,0.363,836,1957
kmezbncg,0.758,0.263,845,1935
imvcpusk,0.303,0.609,72,555
vckltuws,0.54,0.78,58,951
efajxikc,0.861,0.543,847,917
uninbgmb,0.458,0.116,422,1899
hanbdksg,0.07,0.064,605,933
srhwlcbi,0.76,0.025,960,1771
potgnldd,0.41,0.086,216,1839
ynaqeaxh,0.482,0.526,868,1623
adwaxlwj,0.414,0.659,601,666
ygpwklpw,0.862,0.376,569,1201
qecsgkhq,0.998,0.89,197,457
amvhthva,0.207,0.267,500,1318
yxrihbwm,0.113,0.814,167,1848
unpmwwck,0.772,0.396,118,643
vrdfldkn,0.483,0.394,701,1539
tcrjgewb,0.601,0.563,793,1200
svnluqas,0.649,0.854,152,184
wcwgthtx,0.898,0.494,551,1518
zwfiltjw,0.589,0.911,54,1533
yuqukxic,0.998,0.789,11,174
ecyssdrz,0.019,0.139,51,1847
mhqpkhzf,0.568,0.704,955,1768
ijseoojr,0.224,0.703,134,305
rzjjvnve,0.259,0.888,479,1703
mligmvvu,0.186,0.727,839,1323
xgrtunvh,0.913,0.979,102,1643
keiuxzkt,0.193,0.673,530,1639
ilvejxbf,0.132,0.01,123,626
rkynbbjw,0.401,0.142,179,556
swudsogd,0.593,0.284,209,1870
rhvuumrk,0.628,0.877,575,1799
hbybrahf,0.774,0.642,122,648
phflwbcc,0.122,0.578,165,1221
bfyukobc,0.977,0.599,626,827
vpupgilb,0.503,0.076,526,662
bozmthpy,0.814,0.554,113,673
flzhifnj,0.403,0.285,154,1496
nbcgvxqg,0.218,0.964,630,1235
gjvckyoe,0.106,0.586,790,1209
ggkbidtm,0.687,0.94,894,910
nbwqyhru,0.991,0.152,492,1115
gxmhegsk,0.488,0.486,75,1523
licddqtk,0.36,0.339,10,261
vynzcuho,0.943,0.922,708,1274
jkhbsshz,0.031,0.46,720,1944
rwoloknc,0.607,0.555,486,898
runakyol,0.981,0.593,81,1049
kvonjbji,0.028,0.25,723,1779
hsljhocq,0.141,0.085,63,1516
nhnjrqna,0.531,0.221,269,1881
vugzqylf,0.51,0.788,729,1949
wwpgvhyk,0.467,0.424,522,1556
oneqfujx,0.459,0.751,906,1040
xnqjevxj,0.269,0.434,577,1724
sffnnnju,0.754,0.073,769,1849
echecfwl,0.197,0.23,129,454
ozboyugw,0.462,0.699,700,1541
ageypwix,0.668,0.161,77,1796
yqjedwqi,0.584,0.803,224,476
jqdgtiwd,0.083,0.225,306,1857
cbcbkngp,0.152,0.651,996,997
wnrrwrzj,0.07,0.333,54,870
cwlbnbfr,0.875,0.844,568,1871
rfpgqzqu,0.234,0.61,203,549
nuvxmqji,0.93,0.585,487,1017
blncrpev,0.269,0.76,354,1397
ofdudgnz,0.91,0.039,4,1518
ujwshljr,0.044,0.221,109,868
aixguuaf,0.959,0.014,620,1232
bozmqaeu,0.815,0.789,53,1161
izwiuddm,0.26,0.084,287,1700
tdmlgmjx,0.641,0.303,608,1720
cuyzweun,0.185,0.014,660,672
afjikiuz,0.121,0.024,107,1588
bvzillsc,0.475,0.397,137,1034
hylmzeoh,0.368,0.063,284,612
vgfrjnkw,0.222,0.754,649,1684
qclmlmua,0.988,0.282,675,1951
hnvyvhho,0.054,0.71,374,676
mpbzsvgk,0.727,0.483,587,1041
njnysiao,0.777,0.744,668,798
hddqelma,0.263,0.805,830,1117
jhornyxo,0.887,0.732,874,1631
pllkwixl,0.02,0.429,651,1432
hbosfuda,0.658,0.877,690,1088
nybghkyu,0.089,0.744,626,1898
obirhrsy,0.506,0.978,461,1107
xygsyvkz,0.878,0.506,613,1600
bdgdrstu,0.184,0.643,767,1517
lkfmvwzv,0.851,0.224,305,1929
lwebxujr,0.451,0.874,299,1887
ulibkcnn,0.602,0.138,56,1447
qwboikxd,0.651,0.186,539,1114
sixrfucs,0.189,0.872,890,1479
plvenpyk,0.631,0.644,919,1748
raphyglh,0.396,0.932,580,1500
jjuphxkl,0.126,0.616,207,1805
grlhxcmw,0.599,0.856,679,1587
ykirtxbn,0.469,0.275,323,1031
ebhvrlrm,0.435,0.29,228,646
pdlbaccx,0.682,0.826,911,1323
jcbyyxld,0.14,0.356,935,1533
lzaxbzlg,0.726,0.671,727,1158
eorykbic,0.048,0.059,510,590
kupjygnn,0.749,0.203,593,759
eawuksqx,0.242,0.807,25,1676
vorgziqj,0.667,0.519,930,1549
pkdfaned,0.389,0.91,916,1680
qaueijdo,0.3,0.966,489,492
zfiihvfd,0.189,0.676,289,1380
vnjdahqt,0.987,0.146,817,1708
jyhqrdzp,0.492,0.416,578,1136
qjioaola,0.099,0.63,243,963
wpkqvkee,0.535,0.609,849,1440
szgjlvzd,0.614,0.399,240,526
gqmgykaa,0.965,0.849,375,1541
srsauhbp,0.207,0.114,325,1671
cxbonool,0.474,0.056,833,884
hdnbkmne,0.53,0.367,575,874
xyfjwzce,0.081,0.161,944,1161
ljnygbet,0.344,0.625,149,630
yvfpwoxe,0.314,0.632,701,892
emsahnog,0.569,0.415,883,1950
wuqucrsc,0.382,0.144,765,1859
cqnzuhxa,0.598,0.574,788,1071
gesjgsoe,0.633,0.385,566,1057
zfobmjwx,0.189,0.825,485,1786
txhennhp,0.322,0.527,186,568
mjuemaub,0.325,0.725,584,648
lavgtpvx,0.608,0.318,535,1729
tplkokkr,0.527,0.327,301,648
tvfpaapb,0.054,0.785,874,1770
qyxhmgew,0.779,0.932,615,1899
sqwozuaq,0.688,0.279,955,1887
inmcxnxi,0.128,0.245,775,1612
qyllhcve,0.349,0.32,838,1565
rkuipqou,0.331,0.091,650,1700
mjmcgmfz,0.517,0.864,776,1376
vjcpyceq,0.794,0.062,854,1059
idnmnxzf,0.31,0.696,579,1994
grioumwr,0.4,0.517,908,1620
gefvivsg,0.752,0.721,849,1331
opoohgzp,0.85,0.996,606,1614
xklgynqw,0.226,0.86,136,1313
xojtejmk,0.638,0.358,394,653
fakiagvn,0.547,0.342,223,1825
alaikwwk,0.149,0.099,966,1775
cljmllcg,0.257,0.23,564,1841
gbocabcy,0.955,0.74,537,841
feiohgkf,0.461,0.021,225,1695
ixdqoviq,0.336,0.497,398,448
lietqorb,0.488,0.244,984,1314
gqydgxla,0.387,0.818,23,873
pbwvugll,0.631,0.942,569,1217
dogknuzv,0.024,0.492,685,1208
ztxgwjks,0.512,0.533,821,1973
gkbrwsch,0.166,0.228,231,868
pvejpmtn,0.766,0.582,513,1313
ivzfqqrf,0.743,0.518,26,1099
iqzwlwvf,0.833,0.97,425,660
yfitvbhx,0.402,0.65,905,1488
mpibfckl,0.024,0.291,201,1794
zpadbszr,0.101,0.41,452,1365
cxfncgch,0.387,0.788,140,1205
zppghscl,0.214,0.386,864,1937
wxidmtnk,0.056,0.695,48,432
qtlrpgqa,0.498,0.464,261,943
kyxxhfmk,0.773,0.776,648,778
bipexiyv,0.881,0.232,770,1906
qpdnexuv,0.583,0.58,237,479
ivhxzkni,0.475,0.742,640,1718
xotymvbv,0.951,0.075,273,277
fnybhitn,0.445,0.905,238,1318
tpvysewz,0.868,0.543,317,1908
cikuyint,0.144,0.687,965,979
zsesnvax,0.688,0.465,855,1217
bnwikhtj,0.256,0.479,28,1397
mzzjqnik,0.069,0.289,72,1946
pzveghzf,0.063,0.665,555,1594
gjpqzmay,0.955,0.065,867,1448
apepmqvc,0.667,0.807,687,1899
vfkltdlk,0.328,0.427,16,404
nnpuvowd,0.802,0.257,748,869
cozfcsvy,0.63,0.226,344,692
krjixswf,0.139,0.138,335,1519
twyrdxeo,0.93,0.567,928,1276
ygediibn,0.376,0.106,132,433
evnsvxom,0.572,0.946,68,741
zolbvvbj,0.477,0.615,845,1351
swquvjgi,0.022,0.707,363,1990
pduxbvtq,0.258,0.952,869,1458
huefkefy,0.309,0.197,518,1386
unnmagoy,0.696,0.639,384,555
qboithrj,0.539,0.015,450,1485
sbxuuxiw,0.506,0.125,282,888
eteklfmi,0.75,0.349,432,676
xsltxtnr,0.892,0.902,735,1162
zeyfihla,0.424,0.762,390,1450
qmfatezo,0.564,0.442,987,1897
zirwsuqq,0.897,0.514,18,1461
exorgyjw,0.183,0.242,885,1402
neitlpbj,0.799,0.004,912,1143
ohauzpys,0.788,0.899,731,732
lrnkaesw,0.87,0.187,701,1407
rebapgkp,0.235,0.044,33,1941
idehcypb,0.455,0.054,159,1489
mavlfaan,0.743,0.308,9,1510
sutoetzo,0.701,0.446,939,993
xvbdlnyc,0.745,0.458,31,1598
dgtrgsbw,0.659,0.799,543,1906
nuxmsuck,0.87,0.61,138,1810
lfykosgl,0.424,0.325,778,1804
zscawavx,0.506,0.352,818,1390
cfzdszxa,0.452,0.096,232,1098
ubfavwlh,0.806,0.728,217,1861
czpjuako,0.657,0.732,883,1598
vrynwjzj,0.059,0.05,623,1327
dtuqrxvd,0.897,0.997,146,1508
pabkchkf,0.856,0.484,833,890
zxgoxtlv,0.818,0.11,949,1080
mwykvuxb,0.191,0.281,548,698
wsedlpou,0.139,0.338,733,917
kmehlspa,0.391,0.903,350,1446
bwkesbts,0.973,0.071,632,904
uxorynad,0.238,0.192,136,1515
