name,x,y,time_in,time_out
rqcpucjt,0.546,0.566,51,871
ntqsbftl,0.896,0.799,836,1923
trrlqmeu,0.319,0.832,416,485
pqiagivl,0.752,0.489,499,1458
sjjyaqjh,0.742,0.501,776,1191
hrcbgpav,0.232,0.087,839,1181
injtyzeo,0.634,0.563,294,1446
eepqotry,0.702,0.219,508,1471
kpovhusp,0.426,0.789,185,716
utbrpqsn,0.818,0.754,214,627
xedzvruv,0.664,0.568,781,1518
nincdhjk,0.262,0.054,303,630
vvxdxuwx,0.546,0.909,405,965
absegxka,0.291,0.804,941,1858
nktcbjlq,0.115,0.948,942,1074
tpnpjknv,0.151,0.124,50,1744
thtxywkk,0.379,0.781,149,1311
feiscueu,0.294,0.501,121,1547
xotqmlqp,0.33,0.849,685,1365
nynqdjfx,0.073,0.149,399,1023
osfhkrsk,0.988,0.045,650,1480
siedcprz,0.714,0.954,828,1006
bjzhdsbm,0.841,0.229,713,1640
jmncpzfr,0.074,0.726,79,1244
iumtmvzr,0.777,0.886,852,1415
gkzezdfd,0.515,0.156,13,1266
vqndgdwn,0.388,0.778,674,1044
mdvaifqg,0.906,0.17,51,1781
nsijtkgi,0.056,0.75,832,1238
jrfpfhze,0.925,0.169,127,1949
jyirffmk,0.164,0.82,913,1083
sexgpyhp,0.391,0.393,277,1811
ycfmsrhv,0.304,0.301,893,1575
dtsmxbqm,0.563,0.712,836,1323
pshhiojv,0.214,0.387,426,1554
omgxxhos,0.474,0.722,25,1831
jtcyclxq,0.994,0.334,878,1810
ejvqyloo,0.777,0.231,933,983
kqqsymxe,0.502,0.449,349,1852
guvvdscl,0.469,0.446,329,706
appatfcs,0.849,0.925,366,1190
uizizdfp,0.546,0.16,905,1962
dunplsjo,0.489,0.829,477,705
oahgdmkp,0.615,0.071,176,290
zbazvwau,0.64,0.596,955,1789
vakqrpza,0.974,0.48,271,1615
blsfanld,0.435,0.902,582,1503
bdovxswa,0.247,0.886,727,1317
xhdawewy,0.171,0.24,378,1357
yenwaszb,0.587,0.718,604,1835
uzgsiwua,0.056,0.797,227,1910
nhipflvx,0.478,0.511,472,1583
dfvjcwpk,0.44,0.579,926,1664
lfbjyjyh,0.947,0.05,494,691
efhgupqw,0.545,0.708,329,1015
cgrqerrw,0.212,0.37,85,226
dolusnej,0.356,0.541,418,1457
wotwxxxc,0.375,0.505,692,908
wcnafnhq,0.569,0.023,462,1372
vfoxlsqm,0.414,0.177,289,1661
biliichr,0.148,0.969,678,993
xupwngku,0.19,0.207,841,1561
ekuvjtsg,0.759,0.948,263,1916
ydceojry,0.602,0.182,29,859
gosdyhcs,0.686,0.211,461,1468
hrkfbehs,0.604,0.246,608,1795
zptmhrou,0.338,0.326,972,1277
rlinntph,0.245,0.951,120,831
icdfxbta,0.21,0.39,611,1981
eleqiixq,0.808,0.446,497,593
vdevkngt,0.865,0.149,122,1646
qvcagtks,0.88,0.306,136,1657
pikkepuf,0.053,0.423,937,981
dwmymtny,0.715,0.773,664,1883
aqwbsppf,0.695,0.484,362,1970
hfclksrm,0.437,0.424,428,1894
alfdfgdx,0.668,0.562,726,1385
fjfmeljh,0.81,0.728,411,615
ojdpygpb,0.576,0.745,341,1741
icnnxxph,0.181,0.81,295,1442
jnafcsso,0.561,0.303,371,775
qmfquxuc,0.791,0.566,588,1027
synacfvn,0.032,0.244,198,315
vykhoghf,0.178,0.437,211,1499
uogexpfp,0.88,0.169,348,1124
rqdtmtuh,0.968,0.703,429,1888
hvjnxdxc,0.498,0.303,661,1665
ghihsutd,0.336,0.476,973,1852
vnhcjhzj,0.523,0.686,702,1810
sdiaoenc,0.948,0.397,11,1548
bbwdodze,0.395,0.106,853,1086
ucnyssoq,0.992,0.564,146,1902
vpevdzxv,0.961,0.972,216,1082
ziunorax,0.49,0.72,777,1056
rznhugwi,0.52,0.735,438,1174
suhqktkt,0.897,0.056,177,1036
fizvlyfo,0.793,0.764,455,981
maariznt,0.718,0.573,685,1797
bnreiupv,0.172,0.34,781,1967
gomnlodb,0.863,0.388,84,179
yzsxjpjf,0.503,0.661,17,1762
zjgjrjys,0.739,0.115,228,1224
nngmtayo,0.832,0.051,204,1830
jtigjumx,0.75,0.989,51,1262
xegrygfs,0.262,0.413,379,1260
bcelhbzk,0.822,0.933,829,1315
ooscehnh,0.947,0.572,237,370
ypuwawnk,0.095,0.867,237,576
gbvauwsj,0.74,0.881,591,993
xmmqaaqe,0.406,0.659,120,1522
ihxsgsuy,0.904,0.041,306,808
qptwbmyk,0.971,0.683,622,1561
jzayplsb,0.771,0.387,668,1520
lddrnonb,0.003,0.254,781,1849
twhvhzut,0.61,0.373,435,775
oagzbigb,0.037,0.322,295,1805
cykwkkrv,0.997,0.437,219,1417
fzvenwqa,0.021,0.819,923,1134
tlpgwqrh,0.952,0.764,299,1968
nzonueaj,0.803,0.964,984,1302
kgpqojdk,0.883,0.108,511,1626
opmxmade,0.609,0.142,287,1904
lgapqicn,0.883,0.863,987,1359
vrrlajqw,0.644,0.381,985,1975
cgpgnmiq,0.719,0.407,878,1471
lrohwewx,0.299,0.805,102,819
zxscsike,0.205,0.814,368,1582
nonjkzbb,0.785,0.372,989,1456
kfneamiz,0.048,0.256,867,1484
fpklynqb,0.584,0.427,963,1928
clnpljcd,0.837,0.278,383,1842
xdvmovmn,0.898,0.723,427,473
sdlvctbk,0.488,0.89,232,703
qcfkdnpa,0.791,0.411,268,1996
haiermru,0.954,0.114,754,1476
nsppmejb,0.551,0.141,871,1238
zidpzgvt,0.07,0.667,700,1743
felulowm,0.952,0.508,154,309
mhnfqpbi,0.254,0.24,345,1429
qksbkmep,0.854,0.325,801,1598
sizflskj,0.139,0.566,418,1284
krlfifks,0.222,0.816,220,1504
uosuzhdh,0.626,0.856,367,863
sxuexdpv,0.577,0.831,15,1400
xbminknj,0.997,0.399,791,1188
xweshsda,0.714,0.452,503,1727
tkxdubes,0.121,0.106,443,1942
jtchsprq,0.796,0.691,146,1128
wdfosefc,0.625,0.608,814,1824
gkzpskdj,0.116,0.383,371,1517
dvuhtmnm,0.121,0.526,408,1400
yjsinybl,0.131,0.497,656,1167
bwgtodtu,0.189,0.296,13,392
rnwzskny,0.508,0.412,992,1086
ixrnloiy,0.169,0.987,479,1531
ohffieqq,0.397,0.74,80,1163
kzxzjhds,0.169,0.462,265,1926
chjfnkqm,0.243,0.984,81,146
etucndzb,0.789,0.396,12,1321
saxgovqg,0.307,0.129,167,1377
ysbfwcqh,0.959,0.908,883,1929
htjtimgs,0.847,0.909,550,730
yztfsxin,0.384,0.22,5,1982
sowsvvks,0.584,0.134,19,1553
ydymlrpb,0.892,0.841,77,673
tmlutamc,0.103,0.447,854,1810
txjcaljs,0.313,0.966,878,1571
wvhjdczu,0.814,0.978,508,1002
twdpnvvv,0.88,0.726,191,1900
koeautfo,0.753,0.623,12,341
kxkkvese,0.917,0.364,513,1448
bvrzqzmy,0.189,0.069,957,1646
tmqvguvn,0.585,0.371,776,1342
jalyvwra,0.169,0.751,719,747
ewpybyyi,0.719,0.459,656,701
cmyfexrq,0.283,0.228,645,1633
uzukokml,0.559,0.951,149,1158
xexxjcgt,0.666,0.52,776,791
yqrjrdqx,0.825,0.022,831,1252
yyxixqjn,0.207,0.934,856,1585
defruyig,0.815,0.442,95,163
bketxqsl,0.808,0.798,226,615
dvrcgthj,0.853,0.936,645,1424
tzhnsgol,0.174,0.925,909,1047
mparhpfb,0.906,0.684,895,1806
viqjiecb,0.22,0.504,260,601
qwafdbpt,0.984,0.72,796,1237
eddszmiw,0.617,0.544,112,1312
jgftacrg,0.542,0.946,100,403
kwrmettg,0.397,0.528,484,817
qzepswxr,0.946,0.606,966,1059
btxkegqq,0.116,0.447,693,1891
gvhzwcxz,0.847,0.032,833,1994
vvrvlkab,0.221,0.901,472,561
gntdlsdd,0.785,0.447,444,1620
irjurrgw,0.453,0.6,842,1123
wxhvtuix,0.032,0.079,658,1075
dbequfko,0.961,0.62,612,1040
fdzwsdod,0.623,0.177,730,1547
qidajzwc,0.866,0.01,909,1542
owxpvbwe,0.548,0.391,375,450
qjgxhhie,0.648,0.354,895,1619
qgmlboyr,0.211,0.537,947,1907
hulhmvzt,0.034,0.378,262,1805
gkyofyfl,0.69,0.355,372,382
vhcvuili,0.703,0.702,467,1554
snogiqdl,0.875,0.463,114,1286
tibwhiae,0.291,0.272,226,1234
twhgoknp,0.816,0.66,974,1458
qkxevvzj,0.798,0.514,121,1387
ytubbeny,0.413,0.327,169,1853
leoxnawi,0.067,0.324,605,1977
szsrjsis,0.685,0.085,537,1511
tkyltqlw,0.524,0.612,21,1269
cgctfygr,0.748,0.157,563,1932
jvvcogle,0.309,0.336,764,1660
sxcfltuq,0.008,0.252,21,1729
aipsulaj,0.502,0.732,975,1710
prdqsygj,0.2,0.321,37,1791
xvepseeb,0.128,0.379,743,1860
nuroqxpo,0.338,0.576,35,703
hdnsuwoq,0.179,0.723,998,1951
uasqxwyb,0.938,0.143,532,1826
wcwxkneg,0.325,0.949,323,1950
ogvjisuy,0.896,0.464,689,703
ukgkdnco,0.398,0.054,255,1214
knafxbyl,0.453,0.262,311,1341
ibuwupye,0.531,0.061,59,737
qwbfvztj,0.303,0.615,302,341
snwsfnwt,0.684,0.67,694,1582
eqwpsnrk,0.741,0.064,389,1723
sbvmioqh,0.006,0.737,350,555
strawyem,0.376,0.999,413,1295
vvtdcftc,0.18,0.319,355,1435
xnmunghi,0.791,0.076,561,1482
mooptemz,0.956,0.736,126,343
gdvehzez,0.583,0.044,883,1398
bvbwffit,0.583,0.324,755,854
smcqjkzn,0.688,0.089,207,1167
jiziejer,0.593,0.523,339,388
wpidnwdr,0.529,0.676,479,1985
ecafzueo,0.428,0.36,794,1527
pqtbqogk,0.611,0.135,235,333
puqzvfve,0.739,0.864,254,473
vngovpoe,0.522,0.885,714,1938
sbpcidca,0.025,0.708,198,1750
icgmugsr,0.328,0.621,56,1960
clkfgmif,0.404,0.667,861,1571
abmktins,0.038,0.603,320,690
fwkkmrqv,0.511,0.082,888,918
yfonglea,0.989,0.569,1,1862
iovszgdb,0.524,0.282,371,1253
atxzcqvi,0.051,0.618,232,1222
ydxfgggf,0.84,0.522,939,1177
jbwbieil,0.341,0.734,619,1730
ebqhtrwf,0.545,0.619,271,1540
eeyebbns,0.324,0.367,443,1534
wbezdhod,0.506,0.144,392,1605
osehrpok,0.757,0.945,960,1591
laxmtfcr,0.72,0.682,589,780
jqsqnlqj,0.457,0.45,898,1850
flhjsjyi,0.295,0.948,61,1703
lgjcxgqc,0.841,0.911,454,996
lkrjsxxv,0.745,0.056,995,1384
vvwwdami,0.763,0.034,62,1175
swbhtium,0.516,0.32,942,1344
sdvotdmc,0.263,1.0,742,1331
seljijhm,0.013,0.064,420,636
cnwedgbe,0.357,0.971,174,1844
tjjdkbth,0.15,0.564,965,1726
ivxubafh,0.484,0.305,589,1084
mchdzyrr,0.829,0.624,658,1147
evkmmiet,0.489,0.791,261,540
tgqczhee,0.737,0.861,160,212
upemnmkt,0.053,0.027,48,1099
dgwsrven,0.694,0.915,960,1360
wxjdjurn,0.803,0.615,807,1147
ndsiuhnd,0.913,0.786,659,1141
tnhizbrt,0.748,0.13,464,751
rtorqlto,0.847,0.533,444,819
oeiklzyk,0.097,0.843,988,1092
atqlvefj,0.542,0.188,849,1573
qikzxzvf,0.486,0.837,73,238
pzptrbgx,0.667,0.856,116,364
tdfjbswc,0.69,0.704,145,951
fompmlta,0.76,0.471,606,640
liwhojwa,0.456,0.725,840,1439
roepmqwk,0.697,0.69,857,895
xgvmsknh,0.675,0.22,612,1512
toqgfnvw,0.259,0.003,394,719
lkkgmvhb,0.245,0.234,555,1993
yflyhlwe,0.257,0.85,142,1717
bwxgbggf,0.324,0.483,882,1652
rzcitkvg,0.865,0.473,875,1097
lprapkaq,0.87,0.389,20,1218
ncghcajb,0.748,0.845,350,1430
jvgtwrpf,0.847,0.13,456,1228
verwtpys,0.077,0.345,265,848
wsrcvmhm,0.554,0.3,346,1872
llykfzvp,0.37,0.768,568,1550
oqszlcke,0.089,0.23,623,1404
ehfituga,0.675,0.008,906,1118
mhofhphg,0.046,0.345,313,1822
adtsjfel,0.127,0.937,242,793
hwbolllt,0.907,0.775,690,716
gcugiyfa,0.99,0.151,805,1973
ldfxuetj,0.252,0.664,330,1506
yydaijzc,0.986,0.185,109,1809
uygtaowp,0.563,0.018,469,1054
wjxlskqq,0.88,0.104,716,1637
phwgakcs,0.133,0.269,615,1930
dddrrrob,0.669,0.981,130,1626
vsbmhtqj,0.414,0.038,450,1064
nzxabqxn,0.347,0.915,714,1113
rpiomkku,0.688,0.043,911,1572
nfienknh,0.028,0.731,79,1703
wskdcghp,0.523,0.723,738,1851
tvtzqxac,0.921,0.957,933,1937
krtcdnkh,0.286,0.523,403,1768
yblrmrpd,0.084,0.831,149,234
smaqndyi,0.619,0.758,259,576
fwcqqngb,0.733,0.764,222,495
kzmsarde,0.096,0.451,599,1285
naotxpww,0.527,0.522,541,1332
yhfgvazn,0.323,0.476,972,1110
ftakqwkm,0.172,0.106,327,1529
tpnnkzaj,0.906,0.418,919,932
odhilqoa,0.395,0.965,831,1518
nqsjosdq,0.715,0.655,488,955
yfujfyds,0.055,0.083,328,1368
amhtkbkg,0.518,0.696,355,1014
tzlgnalg,0.042,0.025,122,924
ksowtctg,0.845,0.997,122,1147
bvbpooby,0.921,0.732,77,1508
exkengxl,0.952,0.902,916,928
ooolgsan,0.572,0.227,43,1830
syxmjxps,0.258,0.467,144,1517
oxinsbdn,0.592,0.49,810,1053
vfqwtxyq,0.216,0.432,249,899
cmhvhzkw,0.479,0.602,186,1492
gpfbxkkw,0.897,0.419,246,774
kjahudzp,0.538,0.622,859,1697
hhbchpdx,0.568,0.86,123,1094
pgdkrail,0.325,0.537,659,1817
wlgijuzj,0.48,0.348,296,1517
jjswvsci,0.948,0.097,264,1273
zehjapcd,0.459,0.699,373,1691
wdkmdciq,0.508,0.491,387,1036
czuostrg,0.58,0.053,551,668
srytcujw,0.667,0.368,738,1246
eahfzfhm,0.523,0.961,227,324
hiqsrrcf,0.703,0.479,657,1097
klglttxk,0.185,0.456,977,1936
sfphozcy,0.235,0.492,902,995
idvabeej,0.125,0.447,546,1547
thqwpihf,0.063,0.169,395,763
tjcnxvbb,0.371,0.184,645,793
bamfzvhb,0.466,0.458,535,1137
gqelcnys,0.434,0.063,394,1890
appinjhj,0.032,0.052,811,1436
ndgfhygp,0.282,0.227,689,1403
dibtvswb,0.421,0.462,820,1508
wxpdqvkt,0.105,0.572,424,1117
pxiveiln,0.858,0.578,785,1974
zmkuzuds,0.799,0.272,387,1063
yobzqxro,0.797,0.506,307,1831
rvuaszey,0.28,0.366,641,1649
ofyacevu,0.636,0.708,573,1607
cgwgibly,0.258,0.086,119,479
rhorjerd,0.42,0.058,43,1943
hldhkqsf,0.408,0.88,166,332
hgzjgscf,0.703,0.786,878,1776
dsvuewxn,0.814,0.82,355,839
dbifpvei,0.15,0.865,332,962
ivcoowpz,0.781,0.303,336,1644
maeqehkl,0.8,0.734,199,1031
ruwygesk,0.721,0.089,215,285
fnibqtsu,0.477,0.037,351,1479
jujmxhdj,0.861,0.68,812,1599
rwvobbqs,0.798,0.105,385,1646
tlafifwi,0.335,0.413,846,1562
miwenuzb,0.574,0.937,931,1136
lbfcnwfu,0.716,0.851,176,690
lmctqwww,0.47,0.798,632,1846
tculwdyc,0.921,0.187,979,1486
ungoausv,0.897,0.587,44,802
tpyihrpb,0.056,0.375,294,477
mncsfsac,0.039,0.056,7,1510
cncgjney,0.499,0.049,630,882
uhekqdsd,0.308,0.579,305,1009
vxuausvp,0.549,0.527,939,1583
zwpzgkjn,0.537,0.729,81,867
qabmerng,0.47,0.27,296,1500
yhzkhuzt,0.788,0.458,990,1016
egcgfntk,0.226,0.18,187,769
oszrpali,0.043,0.953,377,1237
iayilwww,0.126,0.648,334,1990
llqznyqk,0.274,0.686,516,871
intnmfha,0.023,0.562,636,696
bvwifqkm,0.878,0.401,683,1512
qexojmkg,0.341,0.261,518,1760
tqinteqy,0.722,0.644,532,576
wyufhhed,0.222,0.27,522,1684
eqxyrcud,0.779,0.951,870,1270
nmsjprey,0.493,0.361,442,1768
fyczxvut,0.123,0.412,310,1861
whgakfyr,0.248,0.259,895,939
rwzzhdzl,0.6,0.265,528,1611
etaiycbq,0.683,0.466,939,1520
hegdgdku,0.031,0.405,589,826
ccaekzcg,0.481,0.491,784,1464
laldniqb,0.238,0.466,482,1102
vdoepvfz,0.687,0.293,510,1267
sfoyxajv,0.185,0.401,963,1816
avzkwzxc,0.227,0.004,787,1469
xfpmjfcs,0.412,0.707,492,1993
gqxmqczz,0.384,0.033,263,1488
ivqdcslf,0.946,0.089,533,1847
peyqaxbd,0.491,0.268,3,1417
xldroabn,0.239,0.999,667,754
busaaezi,0.931,0.249,798,1340
xcrbbztu,0.646,0.008,58,1828
jnpdhjjw,0.039,0.463,554,1627
pgftmmcv,0.015,0.532,106,1669
ahxbutki,0.018,0.382,452,1046
kxlyinjz,0.781,0.85,824,1380
gfhbxczu,0.947,0.023,669,977
zpziwgcx,0.101,0.428,406,1773
dnkpbpdo,0.554,0.576,634,1975
wtduwnki,0.969,0.122,127,519
rkqkrwku,0.336,0.413,347,792
onkuttdz,0.678,0.897,325,1091
sxjdnsln,0.999,0.256,530,1614
xnjfahaj,0.349,0.413,733,1017
fruvfuei,0.105,0.39,172,1970
hznmcqtm,0.577,0.195,453,1764
tezuqpbp,0.031,0.555,678,976
agnuxdbh,0.276,0.973,514,1677
poclrdfq,0.857,0.46,274,367
ueydouxq,0.979,0.186,48,1151
puqtqfdj,0.238,0.003,755,1989
fnxxabwa,0.624,0.374,391,1938
kessrjhs,0.092,0.215,332,1728
szwhdrby,0.687,0.701,376,526
nfqxcbml,0.645,0.931,116,958
sbrvnkcw,0.801,0.539,639,993
kjggicot,0.707,0.285,210,1684
ryjcuass,0.968,0.351,885,1958
zzmerjzc,0.906,0.343,566,1426
yhctatht,0.807,0.798,101,190
leydkqye,0.606,0.999,8,1679
caojdijj,0.641,0.738,819,919
nkfgomza,0.597,0.017,569,1305
nqkvualb,0.999,0.894,472,1337
lgrtnins,0.505,0.497,560,1007
cruvykzt,0.996,0.948,913,1807
vckmzbvb,0.709,0.667,556,1744
rgtopzia,0.023,0.551,563,1698
hntnblwt,0.432,0.624,579,1572
eizyukdd,0.544,0.907,143,1363
zqahtvit,0.475,0.304,367,1630
zzuqowqh,0.304,0.503,785,836
pcrouhvs,0.633,0.685,513,1848
zmfjphwf,0.619,0.861,205,805
oscwqsdg,0.803,0.9,837,997
rmigmsuv,0.191,0.536,216,1341
hnqqbnzr,0.723,0.156,244,1660
kgivsxos,0.626,0.549,435,1014
mvudtcic,0.838,0.325,752,1429
xjffmiwe,0.908,0.824,608,1049
bydgaumt,0.365,0.531,744,1409
snblnnyi,0.62,0.266,633,1224
kvhhsbsi,0.742,0.501,46,1675
indavvnr,0.904,0.277,967,1018
vlzcgrsr,0.724,0.952,572,737
buhxdezy,0.028,0.643,505,683
lnqytwng,0.712,0.16,267,387
galwtfgz,0.445,0.164,569,1854
nxcvavlg,0.191,0.72,632,1433
qxgiikdk,0.422,0.207,234,664
kowyxktc,0.541,0.869,518,1219
dwzyfaeh,0.45,0.008,497,1530
uzamwzzq,0.195,0.952,169,623
rwzqwewk,0.304,0.676,394,1831
zwvmlldl,0.891,0.765,431,1815
lkkfysev,0.071,0.318,632,1887
swjjcfvj,0.486,0.079,149,672
onxsimwa,0.036,0.277,403,1958
mclfixvb,0.843,0.699,980,1618
vcxrktdq,0.177,0.9,541,1587
uioqtbxl,0.235,0.52,416,1932
xnkcjnyj,0.081,0.998,511,629
opmadphh,0.034,0.631,186,430
qatxszum,0.31,0.263,64,1937
wsrlbwwc,0.055,0.489,411,1181
thkbpwci,0.117,0.204,680,1788
vsffxbla,0.157,0.667,525,1873
ioqqrqhi,0.689,0.273,136,552
sgmkbwgv,0.702,0.618,703,715
pffoxyyr,0.728,0.373,79,1238
wslirbwb,0.527,0.367,958,1826
fjalafxj,0.659,0.77,38,587
vmrzvyld,0.032,0.492,804,1959
hkwplycr,0.484,0.534,471,811
fsltihvz,0.571,0.641,419,1999
zvgbndnt,0.115,0.421,853,1903
rhavfxrd,0.152,0.816,926,1627
ljlbavdv,0.882,0.915,861,1503
safgkczk,0.404,0.131,269,1811
qflllnus,0.22,0.061,789,999
alvwwqzn,0.595,0.457,140,1364
bufnyfgn,0.344,0.484,455,686
htprhjqn,0.411,0.961,566,780
tgfiwmep,0.08,0.498,719,1987
qenxxfrg,0.869,0.177,991,1778
bikolegz,0.396,0.141,367,1668
oifiphzp,0.771,0.007,477,625
ljzzbvxr,0.966,0.437,941,1450
ypjcxkkb,0.085,0.928,355,1479
pquxgltv,0.156,0.984,835,1925
stxznfmf,0.102,0.857,360,424
ckiotfhb,0.883,0.371,107,1897
lsvogxok,0.861,0.766,25,1613
mryvmjlz,0.36,0.73,53,1063
ulpuxvnv,0.815,0.378,589,1858
uklzhqnt,0.094,0.688,497,1712
qpmdzrgi,0.629,0.421,415,924
fwjxodif,0.486,0.331,240,618
rlpxweai,0.523,0.251,624,1842
uqdccfym,0.602,0.25,708,1077
qvehxtmv,0.502,0.995,447,1707
fxpjpaku,0.785,0.59,651,1609
oqnjenag,0.759,0.492,703,1782
pqxgsiyu,0.695,0.095,141,893
wujnnags,0.546,0.002,800,1349
ncscsgcy,0.824,0.053,144,196
dmuxfkzp,0.759,0.731,568,1881
sutbigvy,0.902,0.239,803,1616
iuemypfe,0.573,0.864,992,1268
hmhyphhp,0.573,0.202,166,1955
kvbtipht,0.323,0.04,612,1379
khqnjlpu,0.177,0.141,812,977
bjwbrrak,0.235,0.788,935,1053
iqxtqxmy,0.575,0.619,923,1228
pcrmceep,0.364,0.71,748,1072
cbidorpp,0.018,0.83,452,1813
eokilhrm,0.284,0.417,446,1295
ldzrsfws,0.668,0.821,362,830
girqxmsk,0.727,0.142,45,574
xxwiqxht,0.99,0.879,196,1153
syzvstfz,0.105,0.665,420,1800
deespbyo,0.559,0.46,48,533
vdlyqhyc,0.941,0.482,858,959
xhnonrzc,0.644,0.126,8,1898
bafpdfhe,0.571,0.387,610,1091
sysqqeaw,0.651,0.558,775,1604
tlkbulfm,0.475,0.349,881,1812
dpiydwbf,0.237,0.267,71,1310
equmqvbe,0.698,0.121,126,222
aqtbibfw,0.967,0.23,978,1066
tkhzjzlb,0.295,0.499,912,1288
tylgwber,0.694,0.345,233,901
gazvofix,0.919,0.023,806,1062
woxienys,0.903,0.274,940,1546
xksshsuq,0.068,0.854,563,989
vjuugjie,0.339,0.085,903,1740
jurjdhhr,0.713,0.146,69,1113
udcsuawv,0.1,0.34,418,500
ngdggghf,0.336,0.074,664,887
dwotcogk,0.342,0.119,417,1590
xiahumcq,0.125,0.618,56,90
qvuqmexr,0.594,0.839,140,565
qurdcfqz,0.227,0.336,301,1965
quwdolyn,0.821,0.209,916,1193
qpvidvnt,0.708,0.636,579,689
gaigtmkc,0.14,0.306,919,1308
itmneviz,0.714,0.522,168,542
resspeyl,0.553,0.423,605,1568
eybnudds,0.099,0.56,698,1503
gziycwen,0.539,0.503,938,1994
quetmsal,0.102,0.221,547,1581
ezoqfpnw,0.92,0.139,461,1633
kjeguwep,0.68,0.978,126,316
uajpgcqm,0.765,0.21,68,1893
twzdxpyc,0.353,0.981,439,1564
njysfmnh,0.783,0.639,624,1270
dgickldu,0.537,0.047,3,1173
mumindjg,0.706,0.337,668,1965
kqsrsaxs,0.723,0.485,738,1073
ljxugnrv,0.85,0.917,775,1779
dodvsirn,0.059,0.664,994,1461
amdvilhx,0.593,0.904,843,1587
qodgllpa,0.551,0.449,290,1836
nvhxmhpu,0.345,0.155,994,1130
hfizhvyy,0.742,0.975,123,517
opmxsxrg,0.45,0.023,858,1354
oydiyvvh,0.616,0.595,835,1432
gkrlsqve,0.152,0.147,384,1992
kzovydph,0.823,0.212,981,1535
lucoxzsk,0.376,0.001,837,1865
mekmqsxu,0.765,0.643,488,1784
guwpqjif,0.189,0.537,513,684
yozvgpku,0.176,0.547,914,1583
rmfzouok,0.526,0.638,554,744
vttcckcj,0.945,0.74,98,839
zazdssnv,0.492,0.738,552,1736
pymzcwax,0.042,0.026,219,684
giutedch,0.435,0.417,477,953
xjwuqove,0.063,0.651,743,1734
urysohov,0.989,0.54,693,1667
kdktyqkz,0.981,0.449,589,758
ivmjjass,0.633,0.187,806,820
hnvtncrj,0.635,0.904,256,1594
wlotmxwu,0.129,0.249,344,816
ewdkcqan,0.706,0.221,290,780
yniqyheu,0.102,0.549,296,1697
dcojvjeo,0.779,0.628,410,1706
vxvergij,0.855,0.65,396,1697
qbcclrzj,0.616,0.014,922,1457
ryuxyhtp,0.78,0.035,63,1368
hprfgqow,0.629,0.443,516,1809
igvkdssc,0.511,0.717,93,1711
enlrmiav,0.7,0.42,207,1340
jzbjrwve,0.567,0.625,344,1893
erqyform,0.85,0.943,185,1721
qwwkwqfj,0.747,0.548,635,1946
waspvrob,0.956,0.859,285,1612
mlxzkmrz,0.728,0.07,511,773
dsvnajye,0.265,0.908,497,1282
vjuacdpu,0.545,0.3,581,1697
oktwlaty,0.351,0.154,742,884
dgcwtcxr,0.227,0.68,705,1035
hbnprfou,0.874,0.105,827,1297
mhntpwyu,0.996,0.058,686,1588
cettijdy,0.814,0.951,501,908
khfnchbq,0.708,0.394,986,1402
xockjzbd,0.731,0.925,663,1628
umfdklzq,0.637,0.363,385,1283
qiluuptd,0.643,0.134,979,1422
fmrjqgmh,0.454,0.503,670,1046
xystxbbc,0.134,0.34,810,1387
eemhqcbz,0.977,0.237,487,1222
ojqlyzzv,0.297,0.746,3,396
apptiuvh,0.97,0.772,818,1434
utmkfwqz,0.163,0.662,602,1271
fpelngyn,0.91,0.628,478,1815
qodensdn,0.403,0.03,833,1053
aqdefkdu,0.781,0.737,678,1928
cozbrndb,0.883,0.071,54,554
ajywqlcm,0.277,0.094,742,1956
npzsywhr,0.979,0.523,747,915
iuqkbqdc,0.959,0.802,22,1387
riaxfdgz,0.715,0.981,388,1489
gwvvtyvi,0.669,0.843,40,985
kkwpigtj,0.801,0.425,787,1313
godwgwdu,0.186,0.403,461,1410
fkpgoxlj,0.181,0.96,903,1612
ujmllzjl,0.674,0.074,221,1518
yfaejldl,0.429,0.034,865,1299
qybwcnfy,0.331,0.436,471,1757
fmyficrd,0.959,0.998,809,1308
qftsxizo,0.328,0.863,598,1264
aodahtkt,0.647,0.497,813,1457
hmyofedi,0.265,0.053,298,1006
pcisvdas,0.131,0.361,948,1780
oiypmzgu,0.232,0.392,942,1496
qlutyant,0.249,0.527,868,1255
kuoqrnsb,0.482,0.769,959,1451
krvdsqkf,0.157,0.414,829,923
apymdybk,0.318,0.357,224,1818
mcxyweoc,0.749,0.062,68,1251
lytuhtbv,0.455,0.207,460,1134
cescysfd,0.607,0.861,586,1000
orygnwva,0.993,0.298,143,890
zikpppzk,0.603,0.125,866,1052
udawoieo,0.634,0.505,515,952
ekrgpjly,0.372,0.845,699,1455
exvaibek,0.72,0.164,522,1273
qztfdlad,0.489,0.189,620,1012
kyjnuptf,0.329,0.257,805,969
xqlmedba,0.485,0.197,286,1084
iywqcgga,0.497,0.546,316,1907
hlmillsn,0.689,0.644,481,1844
plnunrph,0.956,0.626,331,1908
aqzhtkzl,0.647,0.895,309,487
vfdccgwb,0.282,0.811,793,1856
htidmqfb,0.005,0.08,457,1931
pfdvfebf,0.388,0.948,265,1330
pwlensip,0.578,0.284,594,1884
kmmylgxs,0.521,0.676,870,1945
vzcqvdht,0.373,0.485,894,1500
pbbffndn,0.059,0.228,701,907
