name,x,y,time_in,time_out
tcvqdhkx,0.765,0.08499999999999999,17,1156
rufbhbrg,0.024,1.0,283,1635
uwfgvydp,0.424,0.7260000000000001,320,1048
hiaflsji,0.1,1.0,556,1492
rkmsayqz,0.4169999999999999,0.433,699,1404
azpokhzr,0.10800000000000001,0.742,409,1557
lplsanuj,0.253,0.897,197,337
wqkgylmr,0.876,0,726,1031
bexkudlc,0.41800000000000004,0.732,893,1345
ayxagwkm,0.5619999999999999,0.288,81,1614
erhhtcyi,0.472,0.378,210,1608
jtihfbia,0.36,0.79,581,1827
wvoltfoo,0.144,0.706,977,1174
ypbfpacv,0.685,0.46499999999999997,740,827
hkdzbvyj,0.22399999999999995,0.926,384,916
zbsgrmze,0.209,0.9410000000000001,967,1866
jszfxfvl,0,0.984,626,1232
mahhqwjw,0.387,0.763,109,394
mjymmdem,0.863,0,443,1389
occromye,0.542,0.608,256,1017
scvhnknv,0.904,0,756,1632
nrnherta,0.523,0.327,519,1381
ibzoldnt,0.696,0.154,448,746
hhbcapgd,0.813,0.3370000000000001,28,264
wmjfcjhs,0,0.947,303,1224
ooncctpd,0.226,0.924,88,678
ciosqvan,0.17800000000000002,0.972,569,745
fjmslapx,0,0.881,312,1183
axdodokp,0.35,0.5,583,786
qahxyulz,0.267,0.583,951,1369
plchijzp,0.89,0.26,321,354
wdcpbvyv,0.074,0.776,777,1931
gpfuhheo,0.708,0.14200000000000004,386,463
frdjkkri,0.571,0.279,175,1872
truovgyq,0.9460000000000001,0.204,435,1493
zmbhxqxk,0.257,0.893,41,1708
ktrzltmy,0.994,0.156,582,1781
btqisabf,0.806,0.043999999999999956,478,968
bmhcnzmd,0.796,0.354,318,1334
olxzkhsw,0.238,0.612,864,1683
xtknfvqn,0.9560000000000001,0.194,817,1771
wbhixagm,0.03700000000000006,0.813,905,1375
whgccncg,0.01,1.0,534,1122
qyigvpih,0.257,0.893,57,943
roivmrga,0.404,0.746,812,1171
sezwiajd,0.454,0.396,773,1949
iunmxbqt,0.21599999999999994,0.934,886,1681
meqzurqw,0.649,0.20099999999999998,195,259
zhlwggth,0.9460000000000001,0.204,62,1551
klnruljn,0.836,0.014,871,1107
ewiljnju,0.732,0.41800000000000004,770,1904
qaqgvfoj,0.44700000000000006,0.703,843,1669
xslpfnwo,0.335,0.8150000000000001,813,1484
sktrwsbz,1.0,0.084,470,1801
sygwzbqh,0.33999999999999997,0.51,324,1042
xvntciae,1.0,0.1,677,1509
adzcoyxx,0.19199999999999998,0.658,761,762
vogsnbwn,0.28500000000000003,0.865,240,1951
obvorxvq,1.0,0.095,272,732
qjgiiiut,0.901,0.249,773,1564
oxkbtnys,0.688,0.4620000000000001,567,866
opodbjim,0.887,0,150,1815
idygdnjv,0.996,0,885,1727
meokucku,0.01400000000000004,0.836,240,1922
ebningnk,0.612,0.538,370,1727
nwvnfuld,0.7959999999999999,0.054,527,1758
fctsglbc,0.909,0.24099999999999996,974,1810
vnqxnrko,0.269,0.881,529,780
fksqihcw,0.538,0.612,432,1627
gchkzbkg,0.35,0.8,102,355
smioarrk,0.818,0.032000000000000056,699,1684
movkbwwz,0.696,0.154,499,707
lpzvudbi,0.656,0.494,816,1787
krgenfol,0.212,0.638,161,1937
xvfjlgac,0.829,0.021000000000000046,169,391
wkbqnexj,0.037,1.0,804,1520
bnzozplp,0.106,0.744,846,887
jzuwfmbw,0.898,0.252,112,1808
ofopcuvx,0.15600000000000006,0.694,232,1031
ejlywrhb,0,0.904,490,1755
rfizulzn,0.29100000000000004,0.859,681,1625
vfnftmbo,0.406,0.744,941,1531
usflaadm,0.354,0.496,735,1537
qdmgwkml,0.387,0.763,52,123
bjvlxqpj,0.5630000000000001,0.587,163,1711
fjzplfwl,0.497,0.353,347,1435
gaqvbnrh,0.801,0.349,311,569
txlseela,0.845,0.005,428,713
osopisqn,0.048,0.8019999999999999,557,1249
mgvqscvc,0.379,0.771,877,1722
gsocyjeu,0.697,0.15300000000000005,180,347
wfoobtup,0.5219999999999999,0.328,412,1588
iqmyqrug,0.9480000000000001,0.202,196,1650
uuultace,0.525,0.32499999999999996,885,1566
yljmngwy,0.5159999999999999,0.334,34,260
rxrkcnyh,0.321,0.529,710,1030
myqhadoh,0.224,0.626,203,450
nwsdmpqg,0.594,0.556,602,1797
rqolzodv,0.206,0.644,390,1083
vdaevlbv,0.404,0.44599999999999995,600,1127
sncrsvtf,0.961,0,258,362
zxibyxpz,0.337,0.513,504,1605
lziyqksw,0.619,0.231,626,764
xhvkltnm,0.644,0.206,529,614
qgoyrzfj,0.228,0.922,405,1088
hinnjvnd,0.063,0.787,496,1566
ppebstel,0.912,0.23799999999999996,602,1114
sokggyfm,0.838,0.31200000000000006,637,787
kshtkfcz,0.13,1.0,382,1372
tiqttacq,1.0,0.037,173,1717
fesnzpfg,0.276,0.574,933,1882
xwcxkhii,0.874,0,280,1759
xpoyxvlo,0.516,0.33399999999999996,344,1400
kcupwnqd,0.253,0.597,285,1508
vbhswfhl,0.725,0.12500000000000003,860,1007
wpegrlrh,1.0,0.026,211,433
dvrkunjm,0.526,0.32399999999999995,925,1163
ifplenhu,0.8170000000000001,0.333,284,1387
fqzcszjr,0.705,0.44500000000000006,519,1057
pycqyixk,0.994,0.156,463,1830
bbtafsof,0.698,0.152,821,1201
swperpuy,1.0,0.057,641,1993
qyxlomzq,0.757,0.393,372,1188
xzkojdzy,0.43600000000000005,0.714,616,975
tuczpnrr,0,0.949,189,1967
iyvewqnk,0.613,0.23700000000000002,108,830
auenccij,0.76,0.39,387,1877
cxbxeakg,0.204,0.9460000000000001,549,933
eivbpcen,0.44600000000000006,0.704,389,1472
titmbplf,0.517,0.333,662,1177
nfruaffw,0.293,0.8570000000000001,165,1753
ktbhuosx,0.042,1.0,903,1646
lfhvdipb,0.31000000000000005,0.84,774,1304
jjwiwnzd,0.275,0.875,272,1855
letqwdag,0.366,0.484,418,761
qizimegq,0.355,0.495,435,490
jaahzwzg,0.647,0.503,524,1200
qtqrjkzd,0.7120000000000001,0.438,922,2000
gubrrrdu,0.572,0.5780000000000001,189,465
oebsiptl,0.094,0.756,324,484
gqatwoys,0.18200000000000002,0.968,528,792
tluinmid,0.616,0.234,467,1603
azoegwwq,0.967,0.18300000000000002,465,813
kulenwra,0.141,0.709,106,1260
rvndnehk,0.934,0.21599999999999994,60,1484
lsuerley,0.699,0.151,85,975
nrufabnz,0.777,0.373,573,1586
tbxflmmg,0.735,0.11500000000000002,982,1298
iolpgrug,0.945,0.20500000000000004,804,1170
ggpuszwi,0.8,0.04999999999999996,271,1538
pfeukjlo,0.917,0.23299999999999996,511,1463
eaursqdx,0.627,0.223,323,661
ukdgvuql,0.19700000000000004,0.953,567,905
qatxbfws,0.088,0.762,167,302
cntacywo,0.698,0.152,172,298
bivdptik,0.3969999999999999,0.453,703,1932
scgkolas,0.931,0,486,1867
xawoofff,0.346,0.504,208,643
spnzscmj,0.339,0.511,185,1943
zpvepyiv,1.0,0.044,744,801
mrlpkfqg,0.595,0.555,953,1222
ptbmpvyv,0.55,0.6,519,1201
qyetlsfi,0.968,0,707,974
ndppluyg,0.753,0.097,213,938
tlegecxs,0.317,0.8330000000000001,572,1633
vhupoyde,0.773,0.377,235,1031
fgevhzkk,0.44899999999999995,0.401,468,661
ftdqlfha,0.775,0.075,101,1242
lvcycctc,0.959,0.191,568,1013
plequrpx,0.24300000000000002,0.607,823,1651
kksmnkwm,0.619,0.231,21,1926
pmcocybl,0.43000000000000005,0.72,355,610
axoxafnz,0.263,0.587,29,424
hbvwqfaj,0.358,0.492,762,1245
hhpaidbt,0.595,0.555,229,1910
jzotkdpa,0.43200000000000005,0.418,746,1023
qjspnewz,0.895,0.255,212,598
oinalpwn,0.505,0.345,31,1367
vmlyffaj,0.475,0.375,768,1228
xoortzyd,0.601,0.549,528,780
gvmconzq,0.999,0.151,282,450
pljesyzm,0.161,0.989,700,947
kexpblww,0.02400000000000005,0.826,370,1042
vevmyvva,0.46,0.39,413,730
moznemap,0.092,0.758,64,1324
wcfufzuv,0.44400000000000006,0.706,419,807
ymrganma,0.712,0.138,175,1460
fghtwtfl,0.564,0.286,505,1101
dmmdrwju,0.005000000000000032,0.845,761,1240
ctsudmzo,1.0,0.111,332,1596
wgucutui,0.543,0.307,134,1036
adbvtjdk,0.59,0.56,839,1186
mnoanmbk,0.15,1.0,151,967
ydbeygrg,0.803,0.347,650,1689
kzrccroq,0.178,0.672,760,868
okdydgsn,0.055999999999999966,0.794,862,1327
jvvpmddk,0.5810000000000001,0.569,751,1895
fmcoqkcu,0.43600000000000005,0.714,119,836
axepkodi,0.8230000000000001,0.327,76,1641
alsfdspw,0.401,0.44899999999999995,570,755
stsndrwi,0.88,0.27,364,1221
rhjgawri,0.224,0.626,534,1582
xgxwofwk,0.212,0.9380000000000001,462,514
cfrbkjut,0.619,0.531,668,1985
fqkhokmk,0.8119999999999999,0.338,914,1823
kzgkljxx,0.034,0.816,545,1740
mkhrnfjs,0,0.955,450,1473
hakqlrwu,0.22,0.93,683,1270
krcetrqo,0.75,0.1,792,1285
ygdbajkv,0.004000000000000031,0.846,576,1409
isquedtd,0.519,0.631,1000,1943
hdsoxsjq,0.492,0.658,808,1844
yxecylku,0.716,0.43400000000000005,457,671
gisgqeen,0.332,0.818,590,1701
iqtomliw,0.13200000000000003,0.718,354,1806
cbrvcebs,0.624,0.526,299,1845
enzgwoaa,0.032,0.818,323,1134
wyxbbnic,0.961,0.18900000000000003,584,1326
opgkuzhj,0.241,0.909,371,1214
hlvtngqi,0.702,0.44800000000000006,467,1895
kzsyjhoa,0.912,0.238,607,1474
jzcwidzj,0.572,0.278,100,849
bdyhbnwv,0.631,0.519,354,1263
mbmcphyj,0.13900000000000004,0.711,930,1693
prbtwafh,0.336,0.814,244,1990
gmzsqzkg,0.288,0.862,24,1281
oonhotjb,0.487,0.663,202,886
tbtckrvh,0.221,0.629,838,1370
hcrottia,0.45600000000000007,0.694,112,319
okxqovtt,0.21899999999999994,0.931,721,813
jojpmsxr,0.808,0.34199999999999997,261,1690
yweuvipv,0.681,0.469,608,1598
efbpnkao,0.642,0.508,362,466
bncfwzte,0.952,0,567,1420
yhkspufw,0.247,0.603,60,1137
iclnaatn,0.6549999999999999,0.195,549,1759
nnyyfjof,0.616,0.234,456,1706
pygtponn,0.701,0.14900000000000005,998,1964
nqczldht,0.5770000000000001,0.573,384,1901
gbboqnqz,0.12,0.73,132,1602
jfzfxrmb,0.21599999999999994,0.934,680,1108
hqutxfpv,0.316,0.5339999999999999,976,1050
nnkhroky,0.807,0.34299999999999997,186,352
lquxllnv,0.22299999999999995,0.927,410,1928
ogsupaxz,0.986,0.164,379,397
ogyzdyod,0.485,0.365,37,215
riwmiwjb,0.493,0.357,989,1034
nwwkbhau,0.129,1.0,494,1809
xzceldef,0.77,0.38,806,1794
jldbjahz,0.856,0.29400000000000004,890,1821
rhxyqalz,0.745,0.405,661,1138
toqswtwa,0.271,0.579,408,1522
vygyzmru,0.758,0.392,418,1985
ktcnqpnd,0.264,0.586,321,348
ihpyeitu,0.501,0.349,338,471
esulxcfq,0,0.938,312,1506
ugjyevka,0.275,0.875,321,565
xesrbnne,0.368,0.482,741,1811
yjtcoxom,0.32,0.83,569,780
kjdntqvc,0,0.852,142,1811
vqhmiyxb,0.188,0.662,696,1768
vqwzvckp,0.031,0.819,296,797
ejejffnw,0.564,0.5860000000000001,179,950
gyoxregj,0.767,0.383,839,1354
qcnolrjq,0.106,1.0,622,1586
ncibkgbb,0.541,0.309,112,1769
sisgrkyk,0.78,0.37,584,1946
xjrmxqje,0.08399999999999999,0.766,430,1372
nskgjbtf,0.501,0.349,272,1933
qlqpzejq,0,0.994,640,1943
rbknfsjw,0.517,0.633,778,1477
uyykwyle,0.848,0.30200000000000005,563,1991
nsbqdlly,0.293,0.557,853,1141
klnaomzz,0.724,0.42600000000000005,412,1917
eghvdeit,0.632,0.518,189,509
mscgrmjq,0.252,0.898,138,384
nrhwnkrv,0.247,0.603,479,829
uwmhqtjk,0.56,0.2899999999999999,768,1578
avosxymb,0.776,0.374,122,473
iyrdmpei,0.657,0.19299999999999998,132,518
gmqkjnvt,2.7755575615628914e-17,0.85,315,695
ajwrgpuz,0.8250000000000001,0.325,543,1604
sdhrzxxl,0.701,0.44900000000000007,691,1764
lttgtuzy,0.896,0.254,714,1244
eturxspe,0.791,0.05899999999999997,609,1765
cmzmpvch,0.087,0.763,320,1149
dtiqrzye,0.20900000000000005,0.941,881,1370
tryolxdh,0.672,0.17799999999999996,102,1397
bdygakwi,0.341,0.509,107,114
feeiqixg,0.803,0.347,198,403
xeujhuxo,0.678,0.17199999999999996,343,1115
fuusqfyk,0.138,0.712,297,1398
jojseprq,0.629,0.221,781,830
oyfousqp,0.213,0.637,524,1197
wexxemcl,0.43100000000000005,0.719,736,981
yeijglvp,0.6609999999999999,0.189,438,1437
nrpsjzvf,0.12700000000000003,0.723,456,1942
zewuvdxc,0.645,0.205,987,1105
taylzzna,0.409,0.741,322,532
wcrbhfcu,0.4,0.75,620,1707
izqbafru,0.10600000000000001,0.744,643,742
hwoloqzf,0.13600000000000004,0.714,724,1960
oftcnmdo,0.483,0.667,8,1902
xlwycjyf,0.31,0.5399999999999999,5,1068
asnsriti,0.763,0.387,726,1067
qwesktoe,0.32100000000000006,0.829,997,1844
jhqjuymq,0.975,0.175,198,1671
hgrgnscz,0.731,0.11900000000000002,795,1150
locofuvv,0.199,0.6509999999999999,494,1863
arxvioen,0.746,0.104,415,1920
quzioihd,0.684,0.466,650,1318
bpcjveqf,1.0,0.117,764,1493
amxhpdgi,0.496,0.654,379,1629
lkxoczys,0.469,0.681,997,1319
vuekioda,0.5630000000000001,0.287,545,584
tflzncno,0.42,0.7300000000000001,893,1598
ouqugnvd,0.702,0.14800000000000005,532,716
yiiwzmgd,0.847,0.003,720,930
xrfhwtuw,0.015,1.0,705,849
tffnqgob,0.646,0.204,376,555
acwahauo,0.358,0.492,103,838
fprlrwxz,0.767,0.08299999999999999,447,802
sdnqflep,0.505,0.345,286,833
ldwlefij,0.601,0.249,210,1459
cdaqguwf,0.8150000000000001,0.335,416,1995
bgodbqyh,0.386,0.764,368,1488
ccibtoky,0.888,0,620,1726
iqujnycp,0.257,0.893,253,1837
hngunlds,0.10400000000000001,0.746,16,1347
kpexzold,0.252,0.598,377,1614
kfrlytwu,0.387,0.46299999999999997,902,1189
axfscapv,0,0.943,854,1255
hgabfyrp,0.191,0.6589999999999999,4,162
xqrhcctd,0.513,0.637,588,1328
tzwdlrwf,0,0.864,396,1552
bojfnjot,1.0,0.124,580,1639
mnmqnqhi,0.833,0.017,655,1228
ksdhaxuu,0.934,0,53,555
khelsgra,0.777,0.373,598,1087
pbclvmxc,0.661,0.18899999999999997,335,831
gbelqnbi,0.308,0.5419999999999999,666,1440
xzzmchpn,0.696,0.154,58,1036
debklxhx,0.765,0.385,894,1081
mamcvsam,0.8130000000000001,0.337,193,687
ckufnvgo,0.491,0.659,678,1338
tyuvfics,0.654,0.19599999999999998,164,447
fszbznel,0.539,0.611,732,1222
ylhiypby,0.084,1.0,432,966
eexozuxe,0.905,0,424,1645
xevxuhgs,0.568,0.28200000000000003,815,1149
rsrsamxf,0.855,0,863,986
njjioldo,0.047,0.8029999999999999,691,1032
aprtdssu,0.276,0.574,730,1304
hsgjczhc,0.669,0.18099999999999997,512,1256
piovkebj,0.848,0.002,386,824
mlvmhvmv,0.385,0.46499999999999997,854,1862
gulicgpn,0.995,0.155,382,641
najcqacf,0.494,0.656,377,873
yerlapcx,0.65,0.2,727,1286
ypdswknm,0.726,0.124,870,1310
rwfhzibz,0.401,0.44899999999999995,241,904
omuedrja,0.365,0.785,238,1605
ssqcquam,0.111,1.0,771,1650
tyjyljvp,0.709,0.141,376,1001
aebhrclp,0.192,0.9580000000000001,58,225
okryydbx,0.506,0.644,5,1565
gwrvnasn,0.03400000000000006,0.816,980,1309
yozcohfm,0,0.933,863,1287
xcttriqk,0.319,0.8310000000000001,682,971
opbwfgup,0.344,0.506,948,1403
ofehttmd,0.2,0.65,780,1837
yvldqtfc,0.28600000000000003,0.864,499,719
injfvuvw,0.541,0.609,560,1273
jzmbvnsf,0.531,0.319,373,993
idfdkgde,1.0,0.084,339,654
xibxbgiq,0.29,0.5599999999999999,397,1174
gceipryh,0.263,0.887,746,1318
yrxonjfd,0.76,0.39,454,1446
lbtvkdzx,0.32500000000000007,0.825,348,1028
tvfkbvxq,0.861,0.28900000000000003,661,1071
ytbbljcr,0.223,0.627,173,1395
ycidacig,0.849,0.001,884,1118
tyzatujv,0.142,0.708,846,1738
payrjuar,0.21599999999999994,0.934,209,1693
ylgmnzkr,0.363,0.487,980,1752
bndpavri,0.953,0.19700000000000004,570,1194
nueusaym,0.496,0.654,253,763
mfxfqeig,0.7300000000000001,0.42,188,1156
tecmdaom,0.6,0.55,785,1307
ouykceoe,0.642,0.508,394,1936
xpkqmpvw,0.64,0.21,753,1464
wfqhihqa,0.157,0.993,852,1952
siuwhnli,0.15600000000000006,0.694,475,1542
rpdmlpxt,0.155,0.995,126,297
svckszoc,0.29700000000000004,0.853,89,1267
rucfkewo,0.946,0,782,1927
szmuwide,0.354,0.796,438,730
gtzbhkvj,0.166,0.6839999999999999,961,1897
lhhaooxz,0.312,0.5379999999999999,1000,1448
vlojxkze,0,0.98,715,1065
vwvuayor,0.24600000000000002,0.604,842,1412
wmlfpvzu,0.669,0.18099999999999997,23,973
cspflluc,0.169,0.981,294,1525
bkwkuuag,0.45299999999999996,0.397,745,1191
cyqslwir,0.774,0.376,995,1849
aanopcjg,0.7999999999999999,0.05,670,1292
dabaccmg,0.974,0.17600000000000002,630,1653
ugrwntpg,0.623,0.227,621,1631
bymvffpx,0.898,0.252,846,1289
coiqortd,0.696,0.45400000000000007,694,1488
tkhrehvv,0.76,0.09,369,1808
ztsofbrw,0.487,0.363,940,1159
imbndjun,0.9640000000000001,0.186,726,1795
ewotjlfz,0.005,1.0,673,1181
ocxparhg,0.45099999999999996,0.399,502,807
ujwinylw,0.152,0.698,246,604
predkgjr,0.555,0.595,587,1312
fabeukuw,0.265,0.585,53,1280
wayzxlvh,0.352,0.798,114,1681
eoqntnru,0.439,0.711,464,1264
ugumuzzg,0.19900000000000004,0.951,504,1411
cjojvlry,0.61,0.24,141,1358
ztzxgotc,0.24200000000000002,0.608,163,953
zuoazhfv,0.234,0.616,109,960
dpeyhyds,0.296,0.854,591,1970
bifwrhvc,0.768,0.382,105,1765
dxojqsxe,0.824,0.026,435,775
dplwftnx,0.519,0.631,838,898
meoagxzq,0.01400000000000004,0.836,452,1590
zhyoxbww,0.992,0.158,457,1869
dftxrbsl,0.394,0.756,527,647
fnmhwtef,0.848,0.302,181,1952
abxyvbcz,1.0,0.06,414,1791
yfhlgnig,0.424,0.7260000000000001,21,1227
ulexkdop,0.209,0.641,251,1488
ageiqiju,0.4600000000000001,0.69,730,818
wftygzik,0.491,0.359,623,1791
bxgednrw,0.4009999999999999,0.449,638,1772
zjaxgxrv,0.538,0.31199999999999994,733,1892
wictbdjm,0.392,0.758,969,1909
vctkcsji,0.218,0.632,55,610
jotiizyy,0.114,0.736,859,1626
scfwtsux,0.594,0.556,326,1970
xkccyjom,1.0,0.068,900,974
dpgssnau,0.286,0.564,584,1882
qvbfrczd,0.699,0.45100000000000007,683,1528
nofwrcsq,0.9450000000000001,0.205,627,1291
zjzgmwgk,0.676,0.174,667,804
ohnmoaul,0.15,1.0,589,1598
upjhqflh,0.745,0.405,258,651
oudyjrln,0.251,0.899,579,1095
kcigslgc,0.194,0.9560000000000001,5,1289
tkztmfcf,0.816,0.3340000000000001,24,1573
puimlwcx,0.645,0.205,690,973
rlkkaqmd,1.0,0.142,723,862
qaztpheo,0.026,0.824,469,1687
fuelogau,0.998,0.152,360,1627
euntpund,0,0.998,520,1929
elhlohax,0.607,0.543,89,1507
veauwdqw,0.182,0.9680000000000001,123,373
rnxzvpfz,0.29699999999999993,0.553,65,1043
hotlzhwd,0.071,1.0,721,1940
lhjzdcut,0.211,0.639,509,1605
homsvvsv,0.782,0.368,389,883
quvdypeo,0.788,0.362,736,1356
hkeznlta,0.78,0.37,497,776
potkktlz,0.246,0.604,859,1413
dndwnqhb,0.32799999999999996,0.522,667,1154
gidvicnf,0.93,0,499,881
ulhxalea,0.702,0.14800000000000005,949,1039
pnjuzlgk,0.738,0.112,362,390
jqhafysr,0.274,0.576,233,1519
nudjbhbc,0.908,0,19,1326
juonpyta,0.815,0.035,758,1185
doiqkqxg,0.604,0.546,541,639
rkuhpfks,0.097,0.753,953,1753
eybvldoh,0.989,0.161,990,1775
xwiwxymv,0.771,0.079,39,1886
xhglleet,0.989,0.161,607,1109
lcqqkxoq,0.427,0.42299999999999993,519,1384
qpkmyajd,0.865,0.28500000000000003,48,1908
dlsxmkyk,0.42700000000000005,0.723,237,1934
axzvstrz,0.945,0.20500000000000004,977,1456
wrbcwvne,0,0.947,943,1360
nwsxykfg,0.526,0.32399999999999995,701,1889
cibsodpr,0.392,0.45799999999999996,118,870
wcuiuehd,0.684,0.466,647,1094
emqykobr,0.687,0.16299999999999995,709,1654
zeyzzzqo,0.843,0.007000000000000034,180,1997
qumvixfj,0.20000000000000004,0.95,692,997
qvlebqqi,0.785,0.365,883,1284
fopaeuai,0.507,0.34299999999999997,559,1151
ftpjmeuo,0.707,0.14300000000000004,795,828
zhxgptjx,0.2909999999999999,0.559,233,1281
bsyoclmh,0.493,0.657,579,1368
cvvftegz,0.784,0.366,985,1088
oczkkxgv,0.609,0.541,656,1185
qpkksete,0.467,0.6829999999999999,670,1588
uyfbavet,0.42900000000000005,0.721,562,1775
ynpvhjzx,0.213,0.637,343,793
hrpxrjgb,0.44300000000000006,0.707,645,1396
xrurphsv,0.3849999999999999,0.465,211,699
shwaoiln,0.802,0.04799999999999996,240,1102
xdpjtepw,0.28500000000000003,0.565,493,918
elteefad,0.966,0.18400000000000002,639,1182
ylurfqdg,0.24499999999999997,0.905,605,1810
ertbpiiz,0.075,0.775,386,1540
dslxqrks,0.07699999999999999,0.773,550,1121
fbjmapcd,0.5750000000000001,0.575,347,1577
deijuuhr,0.441,0.709,691,819
pxjptexf,0.396,0.754,923,1284
jjqpxizj,0.219,0.931,321,1774
kdncbqnf,0.752,0.398,182,727
uwzrtsuu,0.396,0.454,578,1942
tjbfatay,0.891,0.259,55,1493
wsunlydo,0.223,0.627,79,275
mqsqwsrh,0.14800000000000005,0.702,802,1785
vvcqrcua,0.261,0.889,37,1085
garagutj,0.623,0.227,65,1980
safxpssq,0.249,0.901,522,1942
egfihmvu,0.15,1.0,858,1222
ulbodxtu,0.294,0.856,585,1550
qvyiuxdg,0.804,0.346,251,1442
cytzbdvs,0.904,0.246,515,1772
uudiofwk,0.8039999999999999,0.046,953,1259
qxgyzkfz,0.207,0.643,204,942
iokgpjtg,0.35,0.8,241,529
oxudonur,0.299,0.551,523,949
ucdrjxok,0.739,0.411,104,1076
zrxlsher,0.433,0.717,949,1720
jmzhpgrv,0.846,0.30400000000000005,116,974
bnivtewr,0.377,0.773,832,1273
szpwburl,0.494,0.656,698,1774
cqrsrrwj,0.437,0.713,387,820
zdlgdlkk,0.442,0.40800000000000003,968,1180
tgwxycrv,0.02400000000000005,0.826,205,902
ixujezgd,0.594,0.256,237,892
ulgjtwnw,0.428,0.42200000000000004,462,964
uctnyhhn,0.601,0.549,680,1806
flqiyoij,0.681,0.469,35,1974
tphvdygw,0.165,0.985,725,1043
taexlnph,0.048,1.0,974,1369
ukjjfdtm,0.959,0.19100000000000003,560,742
ribniaqm,0.932,0.218,742,1510
tkfloahz,0.027,0.823,238,771
sujvwucx,0.08,0.77,793,1807
kzrhmzcr,0.984,0.166,165,1367
huanupal,0.639,0.211,767,1732
ooyszyks,0.081,1.0,65,1992
qppffhjz,0.364,0.786,313,1366
ovwgnnny,0.266,0.884,156,969
bxzbhjiw,0.26,0.89,935,1636
skkcfxgn,0.922,0.22799999999999995,348,360
yjxzxgvv,0.693,0.457,371,1883
zklvffhd,1.0,0.089,350,1372
wsdfinyw,0.918,0,366,1156
wsxlcfpo,0.155,0.995,876,1793
krsftwpr,0.492,0.658,472,1208
hlesmjbz,0.555,0.295,64,1177
seczclmz,0.514,0.636,599,1506
urfrlifi,0.301,0.8490000000000001,639,1414
lingoleo,0.779,0.071,648,994
mgesmtbv,0.856,0.29400000000000004,273,1813
cdhuoymw,0.773,0.377,611,1991
rrbkftlr,0.518,0.632,803,1121
vgwivdec,0.5760000000000001,0.574,83,272
cqmuqrkk,0.905,0.24499999999999997,408,478
ewaznkzw,1.0,0.148,681,852
wtnasvev,0.42299999999999993,0.427,796,1908
hdphoyro,0.714,0.136,787,866
tndoczsn,0.24999999999999997,0.9,64,200
iemetusk,0.24299999999999997,0.907,660,1927
dolmdmyq,0.677,0.17299999999999996,260,567
qvvlnthd,0,0.98,402,1748
qlchkwhz,0.269,0.581,868,1069
jjeeyreh,0.652,0.498,94,1621
smwbdtfq,0.845,0.005000000000000032,156,498
kqdculkv,0.547,0.603,666,1706
rhajapmt,0.069,1.0,337,982
edarzgim,0.747,0.403,371,1269
lgfijwaj,0.7939999999999999,0.056,153,799
cylbzdvq,0,0.973,315,1583
bejqwnvb,0.588,0.562,499,877
hfwfzskc,1.0,0.095,683,870
myhsjaxm,0.715,0.43500000000000005,654,1290
fvwedtbp,0.612,0.538,812,1873
cipjuhzi,0.939,0.21100000000000005,884,1425
bclspjrv,0.795,0.355,338,1647
ykizwrqh,0.665,0.18499999999999997,632,1995
bmypnvii,1.0,0.102,531,1390
lbawvobn,0.222,0.628,630,1329
oazbqmgv,0.537,0.313,764,1850
lahjgrqv,0.766,0.084,844,1006
klgmcwbk,0.473,0.377,315,358
xzknpwdf,0.507,0.643,244,258
rnvfuxnp,0.4069999999999999,0.443,995,1927
vvufdhrp,0.436,0.41400000000000003,921,1125
zueqzmyi,0.795,0.054999999999999966,692,921
szxnrnsx,0.028000000000000053,0.822,818,873
kxuneobt,0.048,0.8019999999999999,997,1856
tcncqcgz,0.706,0.44400000000000006,729,1489
oofuyudb,0.579,0.271,842,1799
mnxkukqo,0.15200000000000005,0.698,585,1951
dviqerwh,0.096,0.754,751,1729
sjisrtts,0.119,1.0,111,1632
iddvyznd,0.277,0.573,609,1281
hnchsaoq,0.425,0.725,743,1203
wflzjhuk,0.03,0.82,547,1099
vomtsltx,0.209,0.641,845,1640
sbvkirna,0.364,0.486,574,1839
gybeikpz,0.977,0.17300000000000001,296,1345
yimbljaz,0.884,0,530,1018
ehbmrbbj,1.0,0.026,666,1793
akhydkid,0.774,0.076,857,1839
bwuwsffi,0.509,0.641,82,1240
tqfsmsgv,0.41800000000000004,0.732,297,734
gchthajn,0.7000000000000001,0.45,390,1852
phdwtvbk,0.251,0.899,360,1132
apnanfsa,0.6609999999999999,0.189,271,705
mrgosecg,0.741,0.109,196,1277
eeqxgmvl,0.20099999999999998,0.649,238,503
thzojudp,0.693,0.4570000000000001,288,908
kodabral,0.406,0.744,353,1462
pkojbdir,0.979,0.171,982,1873
xlhwcdol,0.273,0.877,256,1123
pvnulpod,1.0,0.069,160,1646
hsbdnsuw,0.673,0.17699999999999996,134,204
gmkwjrrs,0,0.926,135,1523
pknlkqev,0.096,0.754,34,55
ktkfpxep,0.9740000000000001,0.176,586,655
hzxavaws,0.30799999999999994,0.542,138,165
kasggjul,0.622,0.228,485,542
giagneub,0.439,0.4109999999999999,142,907
arwdxfku,0.15200000000000005,0.698,63,1466
hbfadnmo,0.026,0.824,48,1299
ocstsfvc,0.797,0.052999999999999964,318,493
ebjldhjx,0.507,0.643,982,1079
dayaxtyk,0.721,0.12900000000000003,444,850
