name,x,y,time_in,time_out
etrxncxd,0.877,0.273,998,1892
tqgboixx,0.534,0.31599999999999995,219,1693
cvgilvgn,0.8099999999999999,0.04,994,1087
skjyorhw,0.095,1.0,167,850
dlreerbs,0.831,0.019,174,1680
ebajwclu,0.8089999999999999,0.041,722,989
xxfheajz,0.274,0.576,650,1058
xtixezgd,0.508,0.34199999999999997,623,804
rzdylawn,0.311,0.539,6,588
deunozml,0.807,0.042999999999999955,697,1437
zkyvkwlj,0.43800000000000006,0.412,695,1410
lguawlvz,0.802,0.04799999999999996,586,1371
bslxazni,0.45200000000000007,0.698,181,519
zebacell,0.636,0.514,257,749
vagoypyo,0.355,0.495,348,1448
bxvuejft,1.0,0.076,428,710
zvtkhcqh,0.245,0.605,252,973
avhcktei,0.46499999999999997,0.685,719,1872
lkntbnnu,0.722,0.128,498,893
vyhlmuxx,0,0.898,355,563
dwlikgxc,0.876,0.274,657,1751
oxypkdsi,0.868,0.28200000000000003,650,1104
dkwunbbq,0.19999999999999998,0.65,201,209
asaqgysl,0.5670000000000001,0.283,157,474
pfgdmuro,0.927,0.22299999999999995,997,1398
vtocigyh,0.964,0.18600000000000003,168,1964
qxgvcgdw,0.407,0.44299999999999995,983,1687
ffemeojz,0.164,0.986,896,1775
lfcgofmw,0.932,0,992,1058
clrjgsoo,0.15700000000000006,0.693,676,1961
jtdyaqik,0.126,1.0,629,958
zkeckvzr,0.561,0.289,250,1417
rkrtkrmd,0.5820000000000001,0.568,939,982
lxqowotg,0.04099999999999995,0.809,76,932
ikvjqlpx,0.813,0.037,343,945
cyirochu,0.5670000000000001,0.283,651,1120
anuephqs,0.679,0.17099999999999996,0,561
xorktzdv,0.71,0.44000000000000006,937,987
ifhuwbpt,0.931,0.21899999999999994,193,1280
esmcamrc,0.10300000000000001,0.747,729,1526
vkzdofay,0.237,0.913,197,1263
obbwyzro,1.0,0.043,118,215
yappfflj,0.44000000000000006,0.41,20,333
ewhqgncj,0.512,0.638,864,1538
nmabdhhb,0.28,0.57,10,1346
fxldxjsl,0.76,0.39,608,642
zfywwobr,0.483,0.367,958,1899
pzvpvstx,0.781,0.369,37,621
ujaeqkki,0.10400000000000001,0.746,960,1008
csylbwqr,0.515,0.335,76,527
iqdmacaf,0.646,0.504,803,1954
ugmkqdon,0.644,0.206,283,1071
lkfxuwpv,0.4029999999999999,0.447,47,469
kpaxwjre,0.419,0.43099999999999994,224,1397
xuzwojok,0.02500000000000005,0.825,874,1570
oyaeqhsq,1.0,0.104,283,1979
umqnsoyn,0.991,0.159,64,1767
qvomksxk,0.547,0.603,751,1088
inutczmn,0.369,0.781,879,1135
egqekgoz,0.901,0.24899999999999997,757,1379
gthdrolv,0.651,0.499,638,844
jgnhpzbf,0.42900000000000005,0.721,942,1680
uccyazvq,0.589,0.261,81,1534
leffzste,0.313,0.537,297,1792
xcbjwvie,0.531,0.619,770,954
eerqnlrj,0.212,0.638,230,1074
sfsxtpji,0.272,0.578,792,1633
uybkzwfm,0.38,0.47,520,1265
rtdebaaw,0.43800000000000006,0.412,902,953
hxhkowto,0.012,1.0,705,1453
inyoynhd,0.793,0.357,436,1186
jeouxlyl,0.882,0.268,632,666
utmyyqio,0.5259999999999999,0.324,880,1286
sptirenr,0.275,0.875,573,1109
zhxeodmg,0.97,0.18000000000000002,656,1923
vnbxujof,0.809,0.04099999999999995,892,1076
shdcjztq,0.787,0.063,106,1268
lvgxuvhc,0.539,0.611,541,1891
sjwjizbu,1.0,0.108,237,1436
jdihxwyl,0.397,0.753,425,1233
zvwlmygp,0.8190000000000001,0.331,590,931
sachqxog,0.769,0.08099999999999999,889,1478
sjkyezlf,0.612,0.238,975,1537
merxvdmg,0.166,0.6839999999999999,358,1518
cuxgxnus,0.641,0.509,176,1061
cwxhvovm,0.471,0.679,421,1190
ygawafet,1.0,0.114,373,749
cihkozah,0.258,0.592,279,1628
ciggbtas,0.40900000000000003,0.741,836,1372
fwqrznbb,0.846,0.30400000000000005,218,236
sotffwzl,0.501,0.649,199,1221
nwgswoxz,0.098,1.0,415,1247
sgjxntgz,0.591,0.259,797,1080
yfbgirrx,0.646,0.504,916,1451
zrprhoob,0.274,0.876,979,1839
xbyfozwx,0.887,0.263,938,1706
eitpuasj,0.767,0.08299999999999999,447,1735
lvgcdarb,0.409,0.741,960,1941
vcbukack,0.21899999999999994,0.931,565,826
nmpgzxts,0.43700000000000006,0.713,457,1940
qpfreowu,0.396,0.454,735,1256
xgpctxww,0.623,0.527,621,1665
gbgqhxpj,0.527,0.323,249,798
leqiuabs,0.507,0.343,180,1450
ihjekkdu,0.183,0.967,333,840
gfpnciom,0.219,0.631,749,1526
izduqahh,0.43300000000000005,0.717,737,798
keyuihpl,0.024,0.826,8,1806
vdadynfh,0.29900000000000004,0.851,668,1422
iorjudkt,0.008,0.842,864,1546
krcicten,0.15,1.0,57,1890
ylinownf,0.03,1.0,185,1450
pyhsoumh,0.656,0.19399999999999998,860,1062
mwigulzm,0.441,0.709,813,1032
njfjjcjp,0.30900000000000005,0.841,681,1660
jaunyptz,0,0.981,436,758
wlxhgybg,0.022,1.0,525,1700
lsmmrzfl,0.113,1.0,736,1475
jfchhzzi,0.626,0.224,299,1329
zuwvlcgy,0.737,0.41300000000000003,396,835
ahpsnfyz,0.6849999999999999,0.165,795,1206
gldzfron,0.656,0.194,577,799
wgxkwetc,0.561,0.589,695,1646
ugdvdbig,0.938,0,141,1405
mxmtzcui,0.84,0.01,641,1303
uohqsmny,0.404,0.746,952,1326
rozykirs,0.073,1.0,297,587
pbhkljgv,0.7260000000000001,0.424,92,339
rbyauxpl,0.005,0.845,873,1482
vsdmhzvm,0.923,0.22699999999999995,443,768
chwjsmcl,0.3360000000000001,0.814,510,1257
ljxuzncw,0.735,0.115,159,1554
ppyapiaj,0.248,0.902,496,1519
gvadeeor,0.609,0.241,269,1869
varbktbm,0.84,0.01,510,1147
fdhgkani,0.63,0.22,255,414
wwokvobr,0.866,0.284,559,1211
ahfpaixq,0.8,0.35,757,1855
qnskhldd,0.844,0.006,591,1770
irdjpsrc,0,0.921,535,876
xxgiahdo,0.249,0.901,608,912
mlohpbzr,0.607,0.24300000000000002,666,881
osbmqrce,0.505,0.645,203,1274
pieyfkpw,0.292,0.858,47,246
budymedy,0.249,0.601,558,702
vhaydooh,0.035,1.0,347,377
pbgzrknw,0.376,0.474,516,1845
dghztatw,0.525,0.625,261,916
gkscvsbl,0.088,0.762,155,1025
dhrtjdcj,0.694,0.156,903,1990
gucshxbt,1.0,0.034,344,1822
usbczgwm,0.29100000000000004,0.859,819,842
lpohixnm,0.461,0.689,248,610
ahtrppjs,0.191,0.959,703,1089
gexhjkaw,0.489,0.661,312,509
kownaugh,0.863,0.28700000000000003,925,1221
heskzvam,0,0.972,4,1953
ojwtutts,0.513,0.637,591,1142
bcebzmqm,0.222,0.628,835,1923
indchtju,0.633,0.217,471,1553
yvpgfyun,0.29000000000000004,0.86,5,386
vzedslck,0.425,0.42499999999999993,626,1832
ptabewkt,0.23599999999999996,0.914,970,1975
xipxrrto,0.999,0,997,1969
exkmygzh,0.182,0.9680000000000001,718,1253
lbfzhlqq,0.686,0.464,444,1540
uxgkplmr,0.44699999999999995,0.403,905,1909
ivqntjan,0.061,0.789,302,1070
ykwpncyy,1.0,0.149,807,1457
banwbndy,0,0.904,240,600
rpwsualt,0.552,0.29799999999999993,421,1527
ozofciam,0.493,0.657,575,1700
cugyinkb,0.931,0,94,254
sskiaidw,0.754,0.096,617,1496
riofduid,0.836,0.01400000000000004,115,353
sfrfbzsn,0.059,0.791,31,1496
sgxmmklz,0.877,0.273,346,1918
pzibpoff,0.982,0.168,355,974
cycihyaw,0.30900000000000005,0.841,869,1847
duogbrga,0.20200000000000004,0.948,768,1814
vfvgrgsn,0.695,0.45500000000000007,256,1972
bdxwkknf,0.756,0.094,313,1073
bhukyixb,0.41300000000000003,0.737,774,905
ugthjnkh,0.746,0.10400000000000001,384,1689
eqkcqiar,0.778,0.072,743,1543
klpolxbu,0.525,0.625,950,1392
kvltfrej,0.742,0.108,799,891
ffoxueaw,0.748,0.402,547,1901
doggklws,1.0,0.013,311,1077
bblhrqre,0.42000000000000004,0.73,857,920
wcdudhvz,0.8079999999999999,0.342,741,1282
dzujziff,0.297,0.8530000000000001,423,1384
vbyaxmal,0.79,0.36,588,1236
padmlckd,0.31199999999999994,0.538,979,1036
ollwmoyz,0.219,0.931,522,931
haclfwrm,0.66,0.49,736,1234
lohtvfvt,0.8099999999999999,0.04,512,1185
wivwkcqr,0.911,0,504,1251
yitbnnjb,0.671,0.17899999999999996,917,1852
wogibrjv,0.8530000000000001,0.297,415,1788
eezkyfhx,0.848,0.30200000000000005,47,399
gsvykfds,0.187,0.6629999999999999,408,1835
cvjdpzef,0.924,0.22599999999999995,220,575
ywqumont,0.04499999999999996,0.805,643,1957
stzhymwm,0.22299999999999995,0.927,755,1976
ydbkjlpa,0.271,0.579,477,1523
ieruxqoi,0.651,0.19899999999999998,685,862
ibjaczij,0.025,1.0,878,1414
lnqaoovu,0.29399999999999993,0.556,532,942
encbilnt,0.513,0.637,273,551
gxgxczvt,0.23899999999999996,0.911,760,1221
vuxhjqjy,0.844,0.306,793,1881
pbhatlnd,0.7260000000000001,0.424,488,1525
ymqgdmhv,0.273,0.577,765,1933
cezsjijx,0.629,0.521,23,1083
sqanujcx,0.095,0.755,263,1089
vroptwep,0.053,1.0,238,1040
syraaqqx,0.354,0.496,98,1603
sqgjecft,0.882,0.268,517,558
igvkcnmn,0.842,0.008,157,311
hutygonc,0.724,0.12600000000000003,512,639
sgslgfed,0.497,0.353,332,1759
rxumenem,0.33199999999999996,0.518,286,1357
gossiutp,0.631,0.219,638,1696
pygdlmzs,0.797,0.353,377,784
wdjsepix,0.942,0.20800000000000005,531,565
xlexrgoy,0.78,0.37,586,1761
oraljmme,0,0.937,987,1239
pbonvuyd,0.766,0.08399999999999999,972,1006
mnprokry,0.625,0.225,191,1286
zzxihqcx,0.802,0.04799999999999996,752,1640
wbwzrvet,0.764,0.386,11,153
sukvzojp,0.778,0.372,582,1144
flhdmnji,0.06299999999999997,0.787,635,1602
wlvbiylm,0.245,0.605,16,253
gonfebei,0.334,0.5159999999999999,722,1155
ihydkdhh,0.983,0.167,261,414
anhqmvxa,0.745,0.405,793,1238
hbcxavmo,0.476,0.374,98,1789
zofocijg,0.616,0.234,975,1927
ltltlvdb,0.467,0.6829999999999999,784,1655
oafyplmp,0,0.979,422,1729
gzyhditb,0.258,0.592,992,1324
hskfvhcf,0.715,0.135,315,716
llhurxml,0.059,1.0,820,1823
fjkqwlhm,0.395,0.45499999999999996,697,1571
nhsypqhf,0.032000000000000056,0.818,427,920
nfbfqmhx,0.53,0.31999999999999995,508,1843
knjryfks,0,0.897,218,1780
cydmigmf,0.45000000000000007,0.7,802,1274
eyvqwqvk,0.659,0.491,761,1249
frjeoflm,0.871,0,799,1770
hnwdkekd,0.728,0.12200000000000003,537,1489
ukllxvge,0.7280000000000001,0.422,330,1498
nmvxzoav,0.561,0.289,484,1767
kutladdx,0.977,0.17300000000000001,885,1125
burkhryt,0.16999999999999996,0.68,349,370
pnisgdnx,0.427,0.723,91,413
ojxfjlmg,0.186,0.664,339,1416
eqnulgvl,0.046,0.8039999999999999,764,1319
tgyfmwhf,0.029,0.821,892,1159
vsyhijpf,0.433,0.4169999999999999,133,1272
hwlccqfi,0.495,0.655,126,1990
jqssaedh,0.746,0.404,859,1928
sicqfhji,0.11300000000000002,0.737,165,1906
wuaqtdwm,0.246,0.604,239,1235
xyqgzcjh,0.883,0.267,334,1658
vpjndiuz,0.399,0.751,495,496
wazeuizi,0.868,0.282,392,1622
aisftsai,0.558,0.2919999999999999,136,884
qfkhbjso,0.2,0.65,836,1738
uttwavoy,0.846,0.004000000000000031,227,1598
mkqzmknu,0.616,0.234,217,421
okotdwzo,0.977,0.173,203,804
voismvis,0.763,0.387,118,941
rbrhvxbw,0.276,0.574,664,687
hmgpxesb,0.575,0.5750000000000001,253,1735
qrtfavut,1.0,0.086,309,389
aejrbmki,0.633,0.217,881,940
zcvhvhba,0.616,0.534,631,1998
kcjqxglr,0.07599999999999998,0.774,419,1641
zpjzkrix,0.924,0.226,791,973
xenkvupw,0.5790000000000001,0.571,54,217
gqwziloh,0.12300000000000003,0.727,68,1172
sxbklior,0.632,0.518,758,1802
qtqswiqf,0.092,1.0,475,802
blzbuews,0.126,1.0,538,873
fwkavvkz,0.44600000000000006,0.704,653,891
yinippff,0.5,0.35,187,1825
hyerikdh,0.14200000000000004,0.708,501,1028
qickcfbs,0.352,0.498,556,1290
gvokbmag,0.451,0.3989999999999999,927,1547
eljudhzi,0.14,0.71,949,1522
obztplbj,0.99,0,427,1720
aelsiast,0.075,0.775,20,341
gxxwgoxq,0.742,0.108,245,420
skcdjcnp,0.413,0.737,782,1220
tsgtfpku,0.156,0.994,233,1298
xdjrrpfe,0.213,0.637,737,1998
xwxsaxgq,0.472,0.678,627,648
itroldpj,0.8490000000000001,0.301,272,302
qwenguzx,0.64,0.21,0,1711
ktjtggjo,0.030000000000000054,0.82,839,1690
iqpozoby,1.0,0.038,334,460
zhhjlvke,0.123,0.727,511,1336
njqydozm,0.931,0.219,249,909
ybntfieh,0.442,0.40800000000000003,478,564
txoetbdz,1.0,0.013,758,768
lkgxhtyj,0,0.964,227,1455
ohzretxh,0.684,0.16599999999999995,605,1824
uhzwofya,0.45200000000000007,0.698,100,1880
qxadtzoc,0,0.938,525,1147
dmqtqztz,0.211,0.639,216,506
hxvygddx,0.485,0.665,726,1052
ncmcefym,0.179,0.6709999999999999,430,501
wofxcssz,0.969,0.181,714,766
fchdtldi,0.58,0.5700000000000001,877,1855
oyktiqxn,0.301,0.549,204,1598
gxxeazrm,0.247,0.903,601,1480
kqvgzkns,0.299,0.551,522,1576
geptzjaw,0.904,0.246,335,762
hmvowszl,0.133,1.0,307,1302
gsrwyujs,0.919,0,623,1457
juukppmh,0.42100000000000004,0.729,405,1628
mirksswh,0.926,0.22399999999999995,763,1460
lxbuooaz,0.822,0.328,605,1443
qifigwvi,0.796,0.354,66,416
vecfsqyq,0.397,0.753,160,392
riuduamx,0.406,0.744,985,1002
zmlrzpmb,0.87,0.28,157,396
tocosiev,0.522,0.32799999999999996,843,1309
jsyflkrd,0.318,0.832,741,1497
xvqtmkcl,0.007000000000000034,0.843,57,978
vofsgaol,0.277,0.573,149,641
jswtendh,0.16000000000000006,0.69,60,1234
dkajilfo,0.018,1.0,647,1652
daiiozeg,0.5810000000000001,0.569,597,1666
uanxsoky,1.0,0.099,734,1856
gazjxypa,0,0.974,117,139
klewenne,0.472,0.378,758,980
ftgqzmtf,0.825,0.32500000000000007,655,1593
dwfssgbi,0.55,0.29999999999999993,999,1283
lqoiqnfr,0.776,0.374,613,1829
yifrmglb,0.553,0.597,825,1352
yfjuzbxq,0.613,0.237,926,1279
xshjykzf,0.353,0.797,411,1557
gampsmbj,0.814,0.336,160,601
cgqhkhiz,0,0.972,125,1386
aoqggnia,0.278,0.572,64,1353
ofsbrcgw,0.774,0.07599999999999998,890,1633
ewejaddk,0.45199999999999996,0.398,891,1989
urfkookn,0.667,0.483,556,655
gekxxbel,0.525,0.325,838,1831
gygungff,0.03600000000000006,0.814,761,978
bcxsnmgl,0.32299999999999995,0.527,950,1356
cqifhmhz,0.623,0.227,584,1795
aqmpkjyj,0.6549999999999999,0.195,418,1389
jyamzyyc,0,0.939,45,833
zqflukst,0.691,0.4590000000000001,485,494
gnlluyke,0.887,0.263,293,468
aumibvom,0.351,0.499,655,1595
fnkwnmue,0.209,0.9410000000000001,910,1959
tmuhvufd,0,0.889,668,1133
assncisc,0.713,0.13700000000000004,518,973
ntvdvrau,0.547,0.603,849,1736
ahnhvxfg,0.39,0.76,25,1515
tgvddpgz,0.22,0.93,266,1603
gyphpxeq,0.623,0.227,596,946
fckppxnb,0.525,0.625,466,769
llmdyeut,0.263,0.587,330,612
afgrpqkm,0.705,0.14500000000000005,17,1131
laxvrezy,0.124,0.726,139,644
xcxvigdn,0.962,0,323,1057
knqixvjx,0.91,0.23999999999999996,237,278
khrukemc,0.964,0,295,297
coimiybv,1.0,0.136,396,511
bhimyubs,0.952,0,796,1249
jvjhdjts,0.34,0.5099999999999999,238,1598
ixmhwvlx,0.779,0.071,58,335
vgakmlkg,0.672,0.17799999999999996,958,1567
gmsryzqn,0.153,0.697,847,1299
wfhmqjzj,0.031,0.819,491,1712
bnifkrvb,0.909,0.241,505,1450
ralfmwix,0,0.933,97,154
ggezqahz,1.0,0.067,697,1098
fastlwul,0.208,0.642,12,571
jarfnqgn,0.842,0.30800000000000005,542,1402
rxmivuru,0.74,0.11,147,1567
rwuoiage,0.098,1.0,467,1953
tjzhkjom,0.402,0.448,575,1976
romojhhz,0.59,0.56,411,1789
qwtvsyan,0.723,0.427,48,203
reexnfqk,0.705,0.14500000000000005,406,1905
caqdsafd,0.435,0.4149999999999999,885,1485
whdmhxfd,0.4149999999999999,0.435,798,1504
rxxqqogq,0.359,0.791,832,1266
urxgastr,0.632,0.518,809,1976
uxuyfckl,0.136,0.714,729,823
ckpcdwgm,0.621,0.229,288,1594
sbhmkpot,0.23099999999999996,0.919,564,1356
hdmiwkzr,0.167,0.6829999999999999,749,1334
wsjlvrfs,0.029,0.821,663,1824
fyvsyiij,0.206,0.644,904,920
opfqfbum,0.086,1.0,520,623
uvafonsx,0.182,0.9680000000000001,322,446
xnerxkef,0.053,0.7969999999999999,265,626
anrnnzcz,0.7929999999999999,0.057,970,1154
ymvdzrey,0,0.999,543,950
aixmxdxb,0.978,0,679,1638
udlzvvvz,0.010000000000000037,0.84,366,721
bblyrvmf,0.733,0.41700000000000004,592,1702
fapxblko,0.366,0.784,138,1636
mkdvwure,0.196,0.654,381,1025
gvzppraf,0.764,0.086,814,1635
ybqivgct,0.401,0.44899999999999995,492,1955
dxppbwki,0.268,0.882,283,651
chyjbaph,0.369,0.781,454,1455
xmulwehr,0.137,0.713,943,989
lgryqjrk,0.482,0.368,644,1145
lasoxypc,0.288,0.862,361,461
wijkjjbx,0.094,1.0,854,1723
rewttcgy,0.956,0,671,726
itgatoww,0.1,0.75,945,1621
jmubnrtg,0.333,0.8170000000000001,349,470
aqwwisis,0.08199999999999999,0.768,427,634
iucspckh,0.493,0.357,179,906
iqohwehv,0.128,1.0,917,1006
kojwojff,0,0.882,352,465
utftfbmv,0.866,0.284,351,1194
fzrhgjjp,0.744,0.406,430,546
hozgjsev,0.44299999999999995,0.407,761,1603
jsqrmize,0.596,0.554,517,1430
ecqouqmx,0.77,0.38,410,1942
qvrehfjm,1.0,0.119,255,1496
fqtrrtky,0.19400000000000003,0.956,872,1108
skehiuyx,0.369,0.781,783,995
rdbmpxfa,0.983,0,687,1004
ctplocpw,0.009,1.0,34,1173
stbdiaou,0.953,0.19700000000000004,268,625
fpibcece,0.092,0.758,339,342
rrculilc,0.096,1.0,461,1836
jispqmwf,0,0.954,588,1630
ofkuvsme,0.953,0,683,1594
bapvwpic,0.044,0.8059999999999999,831,1671
quwrogsv,1.0,0.052,605,1822
kyhgvxaj,0.967,0.183,77,1008
piytjotx,0.215,0.635,172,1482
utbtyjyb,0.605,0.545,648,1890
gugiylgf,0.32100000000000006,0.829,234,1797
sztotecv,0.948,0,508,1724
dvopwfch,0,0.873,70,573
ucnrsuvq,0.398,0.45199999999999996,58,535
aiilyzam,0.82,0.33000000000000007,872,1930
afpazhfy,0.63,0.22,374,917
koxzrdjy,0.787,0.363,44,590
ynrphglb,0.226,0.624,277,377
xnwbgtfg,0.957,0.19300000000000003,751,1614
huwyxeag,0.01,0.84,386,913
rdkeehfa,0.693,0.457,642,786
zehtrejq,0,0.86,679,1809
bsxqjryq,0.19,0.66,884,1367
imthgifm,0.07,1.0,799,1846
gsrpjgkb,0.738,0.11200000000000002,781,1821
fhsspxrh,0.496,0.654,915,1045
jtpkdqjr,0.001,0.849,726,988
eewyfxeg,0.568,0.28200000000000003,671,1765
irtsgvzy,0.813,0.3370000000000001,513,1500
konvugpa,0.61,0.54,119,1655
zecjwhvr,0.859,0.29100000000000004,433,483
nydipwoh,0.375,0.475,182,187
fhqjurjq,0.654,0.19599999999999998,331,1064
jvwzrdwv,0.061,1.0,525,1914
aowddmff,0.269,0.581,430,751
qnoryely,0.862,0,625,765
ukfsghfq,0.179,0.6709999999999999,415,1373
hsuuentr,0.043,0.8069999999999999,597,845
mbdpthgl,0.828,0.32200000000000006,654,907
gsuvwvmt,0,0.852,783,1504
eujtuhhk,0.331,0.8190000000000001,552,1844
yhlchmbp,0.845,0.30500000000000005,919,1855
cjivufmu,0.683,0.46699999999999997,497,1830
lteiitia,0.46199999999999997,0.388,354,607
lkqgudtt,0.262,0.588,119,514
nzpgpnfh,1.0,0.11,608,1787
evtdleyf,0.33,0.82,760,1667
uryvowkg,0,0.875,807,1101
nggosdrv,0.063,0.787,887,1907
nybsabil,0.252,0.898,416,1448
lrnvhqox,0.482,0.668,5,1283
amwkhcoa,0,0.862,123,585
pfwbhkil,0.583,0.267,279,1386
onafqfar,0.813,0.037,123,152
kbenjjea,0.42,0.7300000000000001,825,1341
huyygdmb,0.24899999999999997,0.901,458,1506
ivqsqpuj,0.293,0.8570000000000001,623,1824
ukdllfnx,0.636,0.514,409,1304
clqyvemk,0.532,0.618,386,540
rmpznssw,0.492,0.658,584,1402
rrrswmnb,0.241,0.609,870,1428
kwppsudb,0.36,0.49,916,1643
jmhibbou,0.622,0.528,197,1627
uqdfuvwe,0,0.879,619,1804
zrnrwmpt,0.268,0.882,250,641
ttykrrrg,0.281,0.569,195,960
fkygxokz,0.41899999999999993,0.431,339,1620
rcdqhlqr,0.116,1.0,123,1607
ockxcpfk,0.513,0.637,640,1129
imomdsyr,0.728,0.122,398,782
ojhhitqt,0.012000000000000038,0.838,144,737
ehrrfaum,0.907,0.243,280,700
pfiunwpg,0.566,0.5840000000000001,649,902
hyvwsulg,0.41,0.44000000000000006,61,240
yojtqwhq,0.646,0.204,27,1721
uhaecpss,0.563,0.28700000000000003,996,1468
rummabcz,0.5830000000000001,0.567,284,658
bufosstf,0.943,0.20700000000000005,304,320
qnmiftjl,0.742,0.108,480,1543
bekmgvxw,0.58,0.27,616,1974
mztplxxa,0.658,0.492,686,1729
ymlediok,0.593,0.257,891,968
mwtgiwvs,0.674,0.476,433,501
djyqfnqp,0.187,0.6629999999999999,209,544
qzlwybcz,0.678,0.172,44,1151
ykcrnqpu,0.9560000000000001,0.194,570,1406
vfgdjmgh,0.67,0.17999999999999997,341,1365
vrnweqyo,0.717,0.133,694,1650
awtqfttl,0.0020000000000000295,0.848,918,1889
gftkzuul,0.098,1.0,636,737
zqvrwlll,0.557,0.293,139,1997
bnqkxahq,0.577,0.273,537,1814
ducehzsv,0.161,0.989,304,1781
ppwqfcwc,0.32300000000000006,0.827,203,546
dkybeuvb,0.9,0.25,343,1381
suycdjsr,0.649,0.501,891,1579
vdjqqgdl,0.643,0.507,925,1000
vypqkjgr,0.899,0,718,1546
zwebnwcn,0.804,0.04599999999999996,590,812
bfggijvd,0.54,0.61,287,1386
wqsliixu,0.797,0.353,997,1893
jedturad,0,0.945,15,420
nfhibrha,0.625,0.225,134,1768
blnuwaho,0.238,0.912,755,983
dibyaebs,0.48,0.67,882,960
lmtsdyif,0.735,0.115,924,988
pjwbuwxe,0.919,0.23099999999999996,760,1896
hnbtptwc,0.259,0.591,474,576
pqyepdpg,0.28500000000000003,0.865,288,1330
hlkqvllt,0.37,0.48,147,1623
tgdhoxaw,0.476,0.674,925,1726
qzzmcimi,0.271,0.579,610,1655
dfqnkqgr,1.0,0.036,269,1904
duxlkexu,0.143,0.707,839,1741
fpqwbbvx,0,0.922,279,1661
juyyikde,0.18999999999999997,0.66,29,125
odvvoaym,0.709,0.44100000000000006,359,1367
liizrsss,0.059,0.791,81,1215
pxqwkjek,0.85,2.7755575615628914e-17,110,1564
peefukns,0.569,0.281,589,937
tnbvcqyy,0.678,0.472,152,538
hziiprpj,0.3,0.5499999999999999,903,1313
aahgjgiv,0.19099999999999998,0.659,800,1872
tohbblhi,0.681,0.16899999999999996,178,1763
inisyyce,0.5499999999999999,0.3,623,1166
ysgnmqjb,0.462,0.388,402,1116
hmnegblv,0,0.932,743,1580
omdgqsqz,1.0,0.049,628,1599
ufxjvxcn,0.378,0.772,458,1741
okokrntk,0.096,0.754,582,829
xgydqnpz,0.010000000000000037,0.84,108,1403
wktiunsp,0.209,0.9410000000000001,56,1055
udgwtdke,0.17500000000000002,0.975,494,1927
zgrwesxb,0.339,0.811,993,1270
tpfdxrpq,0.425,0.725,313,1513
rvkdlpgc,0.696,0.45400000000000007,253,1333
nzewgcjl,0.688,0.16200000000000006,211,1553
fiiooluw,0.621,0.229,344,675
dutrqwcb,0.429,0.721,369,803
ubkdlxam,0.732,0.11800000000000002,32,93
uavnmykp,0.415,0.735,424,1857
rewpvrpj,0.45699999999999996,0.393,909,1578
naeebayc,0.05899999999999997,0.791,363,1611
zpoidzoj,0.832,0.018000000000000044,922,1352
tvywxzqj,0.411,0.43899999999999995,411,1049
jtuijdmx,0.279,0.871,74,1230
isvfmguj,0.032000000000000056,0.818,5,971
phqdhvuq,0.526,0.624,78,1779
fmfbzcgm,0.42600000000000005,0.424,941,1458
bfndzrci,0.01,1.0,510,1457
xavnbfbq,0.189,0.961,700,1770
ocpvpinb,0.367,0.783,824,1522
bwokeqvu,0.964,0.18600000000000003,388,546
gyriqkyh,0.958,0,871,1502
llcalsmh,0.275,0.575,436,1675
ayembqfn,0.577,0.5730000000000001,32,1993
chbdzmmk,0.73,0.42000000000000004,213,725
oracinjl,0.96,0,69,929
eejqusnm,0.615,0.535,867,1071
ieeizryc,0.603,0.547,203,220
hghikgcs,0.44799999999999995,0.402,826,1810
pjjgqwop,0.508,0.34199999999999997,949,1361
kvusvfkl,0.43299999999999994,0.417,505,706
frevgeqr,0.4580000000000001,0.692,538,1169
ekxttrvu,0.996,0.154,385,1959
yrgkonfm,0.816,0.3340000000000001,367,1258
obfjtduf,0.848,0.302,712,1913
wipknmjk,0.17499999999999996,0.675,719,1254
pwmulwix,0.552,0.598,823,1489
bnzyyrdo,0.083,0.767,99,1928
agdylaok,0.416,0.43400000000000005,821,1462
pmvfbssl,0.511,0.33899999999999997,461,899
pvltkxbh,0.156,0.994,669,932
jqrvdglc,0.915,0.235,691,1671
dephjtxk,0.66,0.19,469,1829
sukurwew,0.346,0.504,687,703
pqpviagg,0.834,0.316,59,614
quvqdtys,0.23099999999999996,0.919,827,1618
pnzlaicn,0.17999999999999997,0.67,493,1744
xdgqbyth,0.412,0.43800000000000006,90,1011
gsuyauby,0.783,0.06699999999999998,858,1761
trokonws,0.11000000000000001,0.74,518,1234
jlsgtpfa,0.45200000000000007,0.698,929,1769
tpehljvv,0.14300000000000004,0.707,190,1986
rfglxjdv,0.872,0.278,255,1798
xniofkmw,0.122,0.728,57,1856
yeyzrqhj,1.0,0.111,626,1104
apatqbsq,0.304,0.5459999999999999,565,1050
obnsmqlk,0.994,0,667,1904
suafevyi,0.607,0.543,68,647
axazvize,0.592,0.258,760,767
snlfdcyd,0.24300000000000002,0.607,65,835
qtxxqzbe,0.764,0.086,904,953
hgwcxpzy,0,0.944,493,1638
aoscbqrp,0.21,0.9400000000000001,653,1548
qlxatylr,0.03799999999999995,0.812,958,1311
ftspphbk,1.0,0.055,239,1977
tznszubp,0.359,0.791,477,1255
zzfzdgan,0.591,0.559,246,1665
qsnbgrlh,0.24899999999999997,0.901,129,1268
qovwzrzu,0.086,1.0,993,1382
gscdaluz,0.618,0.232,295,548
bbwlezkt,0.42099999999999993,0.429,520,615
txtzyllj,0.188,0.662,239,1816
